run_timestamp,read_time,hand,esp_time_ms,finger,ax_prox,ay_prox,az_prox,yaw_prox,pitch_prox,roll_prox,flex_mcp,flex_pip,yaw_mid,pitch_mid,roll_mid,ax_mid,ay_mid,az_mid
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89457,Ring,-0.00,-0.00,0.00,0.01,-0.00,0.00,2170,2220,0.00,0.00,-0.00,-0.00,0.00,0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89457,Pinky,-0.00,-0.00,-0.01,0.01,0.00,0.00,1400,1481,0.01,0.00,-0.00,0.00,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89511,Palm,0.00,0.00,0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,0.00,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89511,Thumb,0.00,0.00,0.00,-0.01,0.00,-0.00,2133,2089,-0.00,0.00,-0.00,-0.00,0.00,0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89511,Index,0.00,0.01,0.00,0.02,0.00,-0.00,987,2151,0.02,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89511,Middle,0.00,-0.00,0.00,-0.00,-0.00,0.00,89,2105,-0.03,0.00,-0.00,0.00,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89511,Ring,-0.00,-0.00,0.01,0.01,-0.00,0.00,2169,2219,0.00,0.00,-0.00,-0.00,-0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89511,Pinky,-0.00,-0.00,-0.00,0.01,0.00,0.00,1399,1480,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89565,Palm,0.00,0.00,-0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89565,Thumb,-0.00,0.00,-0.01,-0.01,0.00,-0.00,2135,2089,-0.00,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89565,Index,0.00,0.00,0.00,0.02,0.00,-0.00,986,2149,0.02,0.00,-0.00,0.00,-0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89565,Middle,-0.00,0.00,-0.00,-0.00,-0.00,0.00,91,2105,-0.03,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89565,Ring,-0.01,0.00,0.00,0.01,-0.00,0.00,2171,2221,0.00,0.00,-0.00,-0.01,0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89565,Pinky,0.00,0.00,0.00,0.01,0.00,0.00,1399,1481,0.01,0.00,-0.00,-0.01,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89619,Palm,-0.00,-0.00,-0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.01,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89619,Thumb,-0.00,0.00,-0.01,-0.01,0.00,-0.00,2135,2091,-0.00,0.00,-0.00,0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89619,Index,-0.00,-0.00,0.00,0.02,0.00,-0.00,988,2149,0.02,0.00,-0.00,-0.01,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89619,Middle,-0.00,0.00,0.00,-0.00,-0.00,0.00,91,2105,-0.03,-0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89619,Ring,0.00,-0.01,0.00,0.01,-0.00,0.00,2171,2220,0.00,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89619,Pinky,0.00,0.00,-0.01,0.01,0.00,0.00,1399,1481,0.01,0.00,-0.00,-0.01,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89673,Palm,-0.00,0.00,-0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.01,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89673,Thumb,0.00,-0.00,0.00,-0.01,0.00,-0.00,2135,2091,-0.00,0.00,-0.00,-0.00,-0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89673,Index,0.00,0.00,-0.00,0.02,0.00,-0.00,987,2149,0.02,0.00,-0.00,0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89673,Middle,-0.00,0.00,-0.00,-0.00,-0.00,0.00,92,2107,-0.03,-0.00,-0.00,-0.00,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89673,Ring,-0.00,-0.00,0.00,0.01,-0.00,0.00,2171,2219,0.00,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89673,Pinky,0.00,-0.01,0.00,0.01,0.00,0.00,1399,1481,0.01,0.00,-0.00,0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89727,Palm,0.00,0.00,-0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89727,Thumb,0.00,0.00,0.00,-0.01,0.00,-0.00,2135,2091,-0.00,0.00,-0.00,-0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89727,Index,0.00,0.00,0.00,0.02,0.00,-0.00,988,2151,0.02,0.00,-0.00,0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89727,Middle,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,91,2107,-0.03,-0.00,-0.00,0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89727,Ring,-0.00,-0.00,-0.00,0.01,-0.00,0.00,2171,2220,0.00,0.00,-0.00,0.00,-0.01,0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89727,Pinky,-0.00,0.00,-0.00,0.01,0.00,0.00,1399,1479,0.01,0.00,-0.00,0.00,-0.00,0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89777,Palm,0.00,-0.00,0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,0.00,-0.00,0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89777,Thumb,0.00,0.00,-0.01,-0.01,0.00,-0.00,2135,2090,0.01,0.00,-0.00,0.00,-0.00,0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89777,Index,0.00,0.00,-0.00,0.02,0.00,-0.00,987,2147,0.01,0.00,-0.00,0.00,-0.00,0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89777,Middle,0.00,0.00,-0.00,0.02,0.00,-0.00,94,2105,0.01,0.00,-0.00,0.00,-0.00,0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89777,Ring,0.00,0.00,-0.00,0.02,0.00,-0.00,2171,2220,0.00,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89777,Pinky,0.00,0.00,-0.00,0.02,0.00,-0.00,1399,1481,0.00,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89829,Palm,0.00,0.00,-0.00,0.02,0.00,-0.00,0,0,0.00,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89829,Thumb,0.00,0.00,-0.00,0.02,0.00,-0.00,2133,2091,-0.00,0.00,-0.00,0.00,0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89829,Index,0.00,0.00,-0.00,0.02,0.00,-0.00,988,2146,0.02,0.00,-0.00,0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89829,Middle,0.00,0.00,0.00,-0.00,-0.00,0.00,101,2107,-0.03,-0.00,-0.00,0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89829,Ring,0.00,0.00,-0.00,0.01,-0.00,0.00,2170,2220,-0.03,-0.00,-0.00,0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89829,Pinky,0.00,0.00,-0.00,0.01,0.00,0.00,1399,1480,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89883,Palm,0.00,-0.00,0.01,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89883,Thumb,-0.00,0.00,-0.00,-0.01,0.00,-0.00,2135,2091,-0.00,0.00,-0.00,0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89883,Index,0.00,0.00,0.00,0.02,0.00,-0.00,987,2141,0.02,0.00,-0.00,0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89883,Middle,0.00,0.00,0.00,-0.00,-0.00,0.00,103,2105,-0.03,-0.00,-0.00,0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89883,Ring,0.00,0.00,-0.00,0.01,-0.00,0.00,2171,2219,0.00,0.00,-0.00,0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89883,Pinky,0.00,0.00,-0.00,0.01,0.00,0.00,1398,1481,0.01,0.00,-0.00,0.01,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89937,Palm,0.00,-0.00,-0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,0.01,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89937,Thumb,0.00,0.00,-0.01,-0.01,0.00,-0.00,2135,2090,-0.00,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89937,Index,0.00,-0.00,-0.00,0.02,0.00,-0.00,986,2143,0.02,0.00,-0.00,0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89937,Middle,0.00,0.00,0.00,-0.00,-0.00,0.00,102,2106,-0.03,-0.00,-0.00,-0.00,0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89937,Ring,0.00,-0.00,-0.00,0.01,-0.00,0.00,2171,2220,0.00,0.00,-0.00,0.00,-0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89937,Pinky,0.00,-0.00,0.00,0.01,0.00,0.00,1399,1481,0.01,0.00,-0.00,-0.00,0.00,0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89991,Palm,0.00,-0.00,-0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,0.00,0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89991,Thumb,0.00,-0.00,-0.00,-0.01,0.00,-0.00,2135,2091,-0.00,0.00,-0.00,0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89991,Index,0.00,-0.00,-0.00,0.02,0.00,-0.00,987,2142,0.02,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89991,Middle,0.01,-0.00,0.00,-0.00,-0.00,0.00,103,2107,-0.03,-0.00,-0.00,0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89991,Ring,-0.00,-0.00,-0.00,0.01,-0.00,0.00,2171,2221,0.00,0.00,-0.00,0.01,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,89991,Pinky,0.00,0.00,-0.00,0.01,0.00,0.00,1399,1481,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90045,Palm,0.00,-0.00,-0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90045,Thumb,-0.00,-0.01,-0.00,-0.01,0.00,-0.00,2135,2089,-0.00,0.00,-0.00,0.00,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90045,Index,0.00,0.00,0.00,0.02,0.00,-0.00,987,2147,0.02,0.00,-0.00,0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90045,Middle,0.00,-0.00,0.00,-0.00,-0.00,0.00,99,2108,-0.03,-0.00,-0.00,0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90045,Ring,0.00,-0.00,0.00,0.01,-0.00,0.00,2170,2220,0.00,0.00,-0.00,-0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90045,Pinky,-0.00,-0.00,-0.00,0.01,0.00,0.00,1399,1480,0.01,0.00,-0.00,0.00,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90099,Palm,0.00,0.00,-0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,0.00,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90099,Thumb,-0.00,0.00,-0.01,-0.01,0.00,-0.00,2135,2091,-0.00,0.00,-0.00,-0.00,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90099,Index,0.00,0.00,0.01,0.02,0.00,-0.00,987,2147,0.02,0.00,-0.00,0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90099,Middle,-0.00,-0.00,0.00,-0.00,-0.00,0.00,99,2109,-0.03,-0.00,-0.00,0.00,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90099,Ring,0.00,0.01,-0.00,0.01,-0.00,0.00,2169,2219,0.00,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90099,Pinky,0.00,-0.00,0.00,0.01,0.00,0.00,1398,1481,0.01,0.00,-0.00,0.01,-0.01,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90153,Palm,0.00,-0.00,0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,0.01,-0.01,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90153,Thumb,-0.00,-0.00,0.00,-0.01,0.00,-0.00,2141,2091,-0.00,0.00,-0.00,-0.00,0.01,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90153,Index,-0.01,0.00,-0.00,0.02,0.00,-0.00,987,2141,0.02,0.00,-0.00,0.01,-0.01,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90153,Middle,0.00,0.00,0.00,-0.00,-0.00,0.00,108,2104,-0.03,-0.00,-0.00,0.00,-0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90153,Ring,0.00,0.00,0.00,0.01,-0.00,0.00,2170,2220,0.00,0.00,-0.00,-0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:46,Left,90153,Pinky,0.00,-0.00,-0.00,0.01,0.00,0.00,1399,1481,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90207,Palm,0.00,-0.00,-0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90207,Thumb,0.00,-0.00,-0.00,-0.01,0.00,-0.00,2133,2089,-0.00,0.00,-0.00,-0.00,-0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90207,Index,-0.00,-0.00,-0.00,0.02,0.00,-0.00,987,2140,0.02,0.00,-0.00,0.00,0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90207,Middle,-0.00,-0.00,0.00,-0.00,-0.00,0.00,106,2104,-0.03,0.00,-0.00,0.00,0.01,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90207,Ring,-0.01,-0.00,0.00,0.01,-0.00,0.00,2171,2220,0.00,0.00,-0.00,0.00,0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90207,Pinky,-0.00,-0.00,-0.00,0.01,0.00,0.00,1401,1479,0.01,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90257,Palm,-0.00,0.00,0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90257,Thumb,-0.00,0.00,0.00,-0.01,0.00,-0.00,2135,2091,0.01,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90257,Index,0.00,0.00,0.01,0.02,0.00,-0.00,987,2142,0.01,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90257,Middle,0.00,0.00,0.01,0.02,0.00,-0.00,106,2099,0.01,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90257,Ring,0.00,0.00,0.01,0.02,0.00,-0.00,2170,2220,0.00,0.00,-0.00,0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90257,Pinky,0.00,0.00,0.01,0.02,0.00,-0.00,1399,1481,0.00,0.00,-0.00,0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90309,Palm,0.00,0.00,0.01,0.02,0.00,-0.00,0,0,0.00,0.00,-0.00,0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90309,Thumb,0.00,0.00,0.01,0.02,0.00,-0.00,2131,2091,-0.00,0.00,-0.00,-0.00,0.00,0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90309,Index,0.00,0.00,0.01,0.02,0.00,-0.00,987,2139,0.02,0.00,-0.00,0.00,0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90309,Middle,-0.00,-0.00,0.00,-0.00,-0.00,0.00,106,2105,-0.03,-0.00,-0.00,0.00,0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90309,Ring,0.00,0.00,-0.00,0.01,-0.00,0.00,2171,2220,-0.03,-0.00,-0.00,0.00,0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90309,Pinky,0.00,0.00,0.00,0.01,0.00,0.00,1399,1481,0.01,0.00,-0.00,-0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90363,Palm,-0.00,-0.00,-0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90363,Thumb,0.00,0.00,0.00,-0.01,0.00,-0.00,2135,2091,-0.00,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90363,Index,-0.00,-0.00,0.00,0.02,0.00,-0.00,989,2138,0.02,0.00,-0.00,0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90363,Middle,-0.00,-0.00,0.00,-0.00,-0.00,0.00,109,2105,-0.03,-0.00,-0.00,0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90363,Ring,0.00,0.00,0.00,0.01,-0.00,0.00,2171,2221,0.00,0.00,-0.00,-0.00,-0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90363,Pinky,-0.00,0.00,0.00,0.01,0.00,0.00,1399,1480,0.01,0.00,-0.00,-0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90417,Palm,-0.00,0.00,0.01,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90417,Thumb,0.00,-0.00,-0.00,-0.01,0.00,-0.00,2133,2091,-0.00,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90417,Index,-0.00,-0.00,-0.00,0.02,0.00,-0.00,987,2139,0.02,0.00,-0.00,0.00,-0.01,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90417,Middle,0.00,0.01,0.00,-0.00,-0.00,0.00,111,2098,-0.03,-0.00,-0.00,0.01,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90417,Ring,-0.00,0.00,0.00,0.01,-0.00,0.00,2172,2220,0.00,0.00,-0.00,0.00,0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90417,Pinky,0.00,0.00,0.00,0.01,0.00,0.00,1399,1480,0.01,0.00,-0.00,0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90471,Palm,-0.00,0.00,0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90471,Thumb,-0.00,-0.00,0.00,-0.01,0.00,-0.00,2135,2091,-0.00,0.00,-0.00,0.00,-0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90471,Index,0.00,-0.00,0.00,0.02,0.00,-0.00,989,2140,0.02,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90471,Middle,0.00,-0.00,0.01,-0.00,-0.00,0.00,109,2106,-0.03,-0.00,-0.00,-0.00,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90471,Ring,0.01,-0.00,0.00,0.01,-0.00,0.00,2171,2221,0.00,0.00,-0.00,0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90471,Pinky,0.00,-0.00,0.00,0.01,0.00,0.00,1401,1481,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90525,Palm,-0.00,-0.00,0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90525,Thumb,0.00,0.00,-0.01,-0.01,0.00,-0.00,2135,2091,-0.00,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90525,Index,-0.00,-0.00,0.00,0.02,0.00,-0.00,984,2135,0.02,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90525,Middle,-0.00,-0.00,0.00,-0.00,-0.00,0.00,110,2106,-0.03,-0.00,-0.00,0.00,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90525,Ring,-0.00,-0.00,-0.01,0.01,-0.00,0.00,2169,2221,0.00,0.00,-0.00,0.00,0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90525,Pinky,0.00,-0.00,-0.00,0.01,0.00,0.00,1399,1481,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90579,Palm,-0.00,-0.01,-0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90579,Thumb,-0.00,0.00,0.01,-0.01,0.00,-0.00,2135,2090,-0.00,0.00,-0.00,-0.00,0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90579,Index,-0.00,0.00,-0.00,0.02,0.00,-0.00,989,2139,0.02,0.00,-0.00,0.00,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90579,Middle,-0.00,0.00,-0.00,-0.00,-0.00,0.00,109,2105,-0.03,-0.00,-0.00,0.00,0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90579,Ring,0.00,-0.01,-0.00,0.01,-0.00,0.00,2169,2221,0.00,0.00,-0.00,0.00,-0.01,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90579,Pinky,-0.00,0.00,-0.01,0.01,0.00,0.00,1399,1480,0.01,0.00,-0.00,-0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90633,Palm,0.00,0.00,-0.01,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90633,Thumb,-0.00,0.00,-0.00,-0.01,0.00,-0.00,2135,2091,-0.00,0.00,-0.00,0.00,-0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90633,Index,-0.00,0.00,-0.00,0.02,0.00,-0.00,988,2140,0.02,0.00,-0.00,-0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90633,Middle,-0.00,-0.00,0.00,-0.00,-0.00,0.00,111,2106,-0.03,0.00,-0.00,-0.00,-0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90633,Ring,0.00,-0.00,0.01,0.01,-0.00,0.00,2169,2222,0.00,0.00,-0.00,-0.00,0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90633,Pinky,-0.00,0.00,-0.00,0.01,0.00,0.00,1399,1481,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90687,Palm,0.00,-0.00,-0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,-0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90687,Thumb,0.00,-0.00,-0.01,-0.01,0.00,-0.00,2134,2089,-0.00,0.00,-0.00,-0.00,0.00,0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90687,Index,-0.00,0.00,-0.01,0.02,0.00,-0.00,987,2140,0.02,0.00,-0.00,0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90687,Middle,0.00,0.00,-0.00,-0.00,-0.00,0.00,111,2105,-0.03,0.00,-0.00,-0.00,-0.00,-0.01
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90687,Ring,-0.00,0.00,-0.00,0.01,-0.00,0.00,2171,2221,0.00,0.00,-0.00,-0.00,0.00,0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90687,Pinky,-0.00,-0.00,-0.00,0.01,0.00,0.00,1399,1481,0.01,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90737,Palm,0.00,0.00,-0.00,0.04,-0.00,0.00,0,0,0.01,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90737,Thumb,0.00,0.01,0.00,-0.01,0.00,-0.00,2137,2091,0.01,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90737,Index,0.00,-0.00,0.01,0.02,0.00,-0.00,988,2139,0.01,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90737,Middle,0.00,-0.00,0.01,0.02,0.00,-0.00,109,2105,0.01,0.00,-0.00,-0.00,0.00,-0.00
2026-04-01 19:38:45,2026-04-01 19:38:47,Left,90737,Ring,0.00,-0.00,0.01,0.02,0.00,-0.00,2171,2220,0.00,0.00,-0.00,-0.00,-0.00,-0.01
