pc_timestamp,raw_line
2026-03-09T00:16:23.921,2614
2026-03-09T00:16:23.922,2616
2026-03-09T00:16:23.923,2614
2026-03-09T00:16:23.924,2614
2026-03-09T00:16:23.925,2614
2026-03-09T00:16:23.926,2616
2026-03-09T00:16:23.927,2614
2026-03-09T00:16:23.928,2617
2026-03-09T00:16:23.928,2614
2026-03-09T00:16:23.930,2616
2026-03-09T00:16:23.931,2617
2026-03-09T00:16:23.932,2617
2026-03-09T00:16:23.934,2614
2026-03-09T00:16:23.934,2616
2026-03-09T00:16:23.935,2616
2026-03-09T00:16:23.936,2617
2026-03-09T00:16:23.937,2614
2026-03-09T00:16:23.938,2614
2026-03-09T00:16:23.939,2616
2026-03-09T00:16:23.940,2614
2026-03-09T00:16:23.941,2618
2026-03-09T00:16:23.942,2616
2026-03-09T00:16:23.943,2614
2026-03-09T00:16:23.943,2614
2026-03-09T00:16:23.946,2614
2026-03-09T00:16:23.946,2616
2026-03-09T00:16:23.947,2614
2026-03-09T00:16:23.948,2614
2026-03-09T00:16:23.949,2614
2026-03-09T00:16:23.950,2618
2026-03-09T00:16:23.951,2614
2026-03-09T00:16:23.952,2616
2026-03-09T00:16:23.953,2614
2026-03-09T00:16:23.954,2614
2026-03-09T00:16:23.955,2616
2026-03-09T00:16:23.956,2617
2026-03-09T00:16:23.957,2614
2026-03-09T00:16:23.958,2614
2026-03-09T00:16:23.959,2614
2026-03-09T00:16:23.961,2616
2026-03-09T00:16:23.962,2614
2026-03-09T00:16:23.963,2616
2026-03-09T00:16:23.964,2614
2026-03-09T00:16:23.965,2614
2026-03-09T00:16:23.965,2617
2026-03-09T00:16:23.966,2616
2026-03-09T00:16:23.967,2616
2026-03-09T00:16:23.968,2614
2026-03-09T00:16:23.969,2616
2026-03-09T00:16:23.970,2614
2026-03-09T00:16:23.971,2614
2026-03-09T00:16:23.972,2616
2026-03-09T00:16:23.973,2617
2026-03-09T00:16:23.974,2617
2026-03-09T00:16:23.975,2617
2026-03-09T00:16:23.977,2614
2026-03-09T00:16:23.977,2614
2026-03-09T00:16:23.978,2617
2026-03-09T00:16:23.979,2614
2026-03-09T00:16:23.980,2614
2026-03-09T00:16:23.981,2614
2026-03-09T00:16:23.982,2614
2026-03-09T00:16:23.983,2614
2026-03-09T00:16:23.984,2616
2026-03-09T00:16:23.985,2614
2026-03-09T00:16:23.986,2614
2026-03-09T00:16:23.987,2614
2026-03-09T00:16:23.988,2617
2026-03-09T00:16:23.989,2614
2026-03-09T00:16:23.990,2614
2026-03-09T00:16:23.991,2617
2026-03-09T00:16:23.992,2617
2026-03-09T00:16:23.993,2616
2026-03-09T00:16:23.994,2614
2026-03-09T00:16:23.995,2614
2026-03-09T00:16:23.996,2614
2026-03-09T00:16:23.997,2614
2026-03-09T00:16:23.998,2614
2026-03-09T00:16:23.999,2617
2026-03-09T00:16:24.000,2614
2026-03-09T00:16:24.001,2614
2026-03-09T00:16:24.002,2614
2026-03-09T00:16:24.003,2618
2026-03-09T00:16:24.004,2613
2026-03-09T00:16:24.005,2616
2026-03-09T00:16:24.006,2617
2026-03-09T00:16:24.007,2614
2026-03-09T00:16:24.008,2616
2026-03-09T00:16:24.010,2614
2026-03-09T00:16:24.010,2614
2026-03-09T00:16:24.011,2614
2026-03-09T00:16:24.012,2616
2026-03-09T00:16:24.014,2616
2026-03-09T00:16:24.014,2617
2026-03-09T00:16:24.015,2616
2026-03-09T00:16:24.016,2617
2026-03-09T00:16:24.017,2614
2026-03-09T00:16:24.018,2617
2026-03-09T00:16:24.019,2618
2026-03-09T00:16:24.020,2614
2026-03-09T00:16:24.021,2614
2026-03-09T00:16:24.022,2614
2026-03-09T00:16:24.023,2614
2026-03-09T00:16:24.024,2614
2026-03-09T00:16:24.025,2616
2026-03-09T00:16:24.026,2614
2026-03-09T00:16:24.027,2616
2026-03-09T00:16:24.029,2617
2026-03-09T00:16:24.029,2616
2026-03-09T00:16:24.030,2614
2026-03-09T00:16:24.031,2617
2026-03-09T00:16:24.033,2614
2026-03-09T00:16:24.033,2616
2026-03-09T00:16:24.034,2617
2026-03-09T00:16:24.035,2616
2026-03-09T00:16:24.036,2616
2026-03-09T00:16:24.037,2617
2026-03-09T00:16:24.038,2616
2026-03-09T00:16:24.039,2614
2026-03-09T00:16:24.040,2616
2026-03-09T00:16:24.041,2618
2026-03-09T00:16:24.042,2617
2026-03-09T00:16:24.043,2616
2026-03-09T00:16:24.045,2617
2026-03-09T00:16:24.045,2616
2026-03-09T00:16:24.046,2614
2026-03-09T00:16:24.047,2617
2026-03-09T00:16:24.048,2617
2026-03-09T00:16:24.050,2617
2026-03-09T00:16:24.050,2614
2026-03-09T00:16:24.051,2614
2026-03-09T00:16:24.052,2616
2026-03-09T00:16:24.053,2614
2026-03-09T00:16:24.055,2618
2026-03-09T00:16:24.055,2617
2026-03-09T00:16:24.056,2616
2026-03-09T00:16:24.057,2617
2026-03-09T00:16:24.058,2617
2026-03-09T00:16:24.059,2616
2026-03-09T00:16:24.060,2614
2026-03-09T00:16:24.061,2617
2026-03-09T00:16:24.062,2614
2026-03-09T00:16:24.063,2614
2026-03-09T00:16:24.064,2617
2026-03-09T00:16:24.065,2616
2026-03-09T00:16:24.067,2614
2026-03-09T00:16:24.068,2614
2026-03-09T00:16:24.069,2616
2026-03-09T00:16:24.070,2616
2026-03-09T00:16:24.071,2616
2026-03-09T00:16:24.072,2616
2026-03-09T00:16:24.073,2617
2026-03-09T00:16:24.074,2618
2026-03-09T00:16:24.075,2614
2026-03-09T00:16:24.075,2614
2026-03-09T00:16:24.076,2614
2026-03-09T00:16:24.077,2616
2026-03-09T00:16:24.078,2614
2026-03-09T00:16:24.079,2618
2026-03-09T00:16:24.080,2617
2026-03-09T00:16:24.081,2617
2026-03-09T00:16:24.082,2617
2026-03-09T00:16:24.084,2616
2026-03-09T00:16:24.085,2616
2026-03-09T00:16:24.085,2614
2026-03-09T00:16:24.086,2616
2026-03-09T00:16:24.087,2614
2026-03-09T00:16:24.088,2616
2026-03-09T00:16:24.089,2617
2026-03-09T00:16:24.090,2617
2026-03-09T00:16:24.091,2614
2026-03-09T00:16:24.092,2614
2026-03-09T00:16:24.094,2614
2026-03-09T00:16:24.094,2614
2026-03-09T00:16:24.095,2614
2026-03-09T00:16:24.096,2617
2026-03-09T00:16:24.097,2616
2026-03-09T00:16:24.098,2614
2026-03-09T00:16:24.098,2614
2026-03-09T00:16:24.100,2616
2026-03-09T00:16:24.101,2616
2026-03-09T00:16:24.102,2614
2026-03-09T00:16:24.103,2616
2026-03-09T00:16:24.104,2617
2026-03-09T00:16:24.105,2614
2026-03-09T00:16:24.106,2614
2026-03-09T00:16:24.107,2614
2026-03-09T00:16:24.108,2614
2026-03-09T00:16:24.109,2614
2026-03-09T00:16:24.110,2617
2026-03-09T00:16:24.111,2614
2026-03-09T00:16:24.113,2614
2026-03-09T00:16:24.113,2614
2026-03-09T00:16:24.114,2614
2026-03-09T00:16:24.115,2616
2026-03-09T00:16:24.116,2616
2026-03-09T00:16:24.118,2614
2026-03-09T00:16:24.118,2614
2026-03-09T00:16:24.119,2616
2026-03-09T00:16:24.120,2616
2026-03-09T00:16:24.121,2614
2026-03-09T00:16:24.122,2616
2026-03-09T00:16:24.123,2617
2026-03-09T00:16:24.124,2614
2026-03-09T00:16:24.125,2614
2026-03-09T00:16:24.126,2616
2026-03-09T00:16:24.127,2614
2026-03-09T00:16:24.128,2617
2026-03-09T00:16:24.129,2614
2026-03-09T00:16:24.130,2616
2026-03-09T00:16:24.131,2616
2026-03-09T00:16:24.132,2614
2026-03-09T00:16:24.133,2614
2026-03-09T00:16:24.134,2617
2026-03-09T00:16:24.135,2614
2026-03-09T00:16:24.136,2617
2026-03-09T00:16:24.137,2618
2026-03-09T00:16:24.138,2617
2026-03-09T00:16:24.139,2616
2026-03-09T00:16:24.139,2617
2026-03-09T00:16:24.141,2616
2026-03-09T00:16:24.142,2617
2026-03-09T00:16:24.143,2616
2026-03-09T00:16:24.144,2617
2026-03-09T00:16:24.145,2617
2026-03-09T00:16:24.146,2617
2026-03-09T00:16:24.148,2616
2026-03-09T00:16:24.149,2616
2026-03-09T00:16:24.150,2617
2026-03-09T00:16:24.151,2617
2026-03-09T00:16:24.152,2614
2026-03-09T00:16:24.153,2618
2026-03-09T00:16:24.153,2618
2026-03-09T00:16:24.154,2618
2026-03-09T00:16:24.155,2618
2026-03-09T00:16:24.156,2618
2026-03-09T00:16:24.156,2619
2026-03-09T00:16:24.158,2620
2026-03-09T00:16:24.159,2618
2026-03-09T00:16:24.160,2619
2026-03-09T00:16:24.162,2619
2026-03-09T00:16:24.162,2624
2026-03-09T00:16:24.163,2624
2026-03-09T00:16:24.164,2624
2026-03-09T00:16:24.165,2612
2026-03-09T00:16:24.166,2618
2026-03-09T00:16:24.167,2610
2026-03-09T00:16:24.168,2606
2026-03-09T00:16:24.169,2605
2026-03-09T00:16:24.169,2605
2026-03-09T00:16:24.171,2605
2026-03-09T00:16:24.172,2612
2026-03-09T00:16:24.173,2614
2026-03-09T00:16:24.174,2616
2026-03-09T00:16:24.175,2617
2026-03-09T00:16:24.176,2617
2026-03-09T00:16:24.177,2618
2026-03-09T00:16:24.179,2618
2026-03-09T00:16:24.179,2617
2026-03-09T00:16:24.180,2617
2026-03-09T00:16:24.181,2617
2026-03-09T00:16:24.182,2614
2026-03-09T00:16:24.183,2617
2026-03-09T00:16:24.184,2613
2026-03-09T00:16:24.185,2614
2026-03-09T00:16:24.186,2617
2026-03-09T00:16:24.187,2616
2026-03-09T00:16:24.187,2614
2026-03-09T00:16:24.189,2617
2026-03-09T00:16:24.190,2614
2026-03-09T00:16:24.191,2612
2026-03-09T00:16:24.192,2617
2026-03-09T00:16:24.193,2618
2026-03-09T00:16:24.194,2616
2026-03-09T00:16:24.196,2616
2026-03-09T00:16:24.196,2617
2026-03-09T00:16:24.198,2618
2026-03-09T00:16:24.198,2620
2026-03-09T00:16:24.199,2614
2026-03-09T00:16:24.199,2614
2026-03-09T00:16:24.201,2614
2026-03-09T00:16:24.202,2616
2026-03-09T00:16:24.203,2614
2026-03-09T00:16:24.203,2616
2026-03-09T00:16:24.205,2618
2026-03-09T00:16:24.207,2619
2026-03-09T00:16:24.208,2620
2026-03-09T00:16:24.209,2614
2026-03-09T00:16:24.210,2614
2026-03-09T00:16:24.211,2614
2026-03-09T00:16:24.211,2614
2026-03-09T00:16:24.213,2618
2026-03-09T00:16:24.213,2619
2026-03-09T00:16:24.214,2616
2026-03-09T00:16:24.215,2614
2026-03-09T00:16:24.216,2614
2026-03-09T00:16:24.218,2619
2026-03-09T00:16:24.218,2617
2026-03-09T00:16:24.219,2614
2026-03-09T00:16:24.220,2617
2026-03-09T00:16:24.221,2617
2026-03-09T00:16:24.222,2612
2026-03-09T00:16:24.223,2617
2026-03-09T00:16:24.224,2619
2026-03-09T00:16:24.225,2614
2026-03-09T00:16:24.226,2618
2026-03-09T00:16:24.227,2612
2026-03-09T00:16:24.229,2617
2026-03-09T00:16:24.230,2612
2026-03-09T00:16:24.231,2616
2026-03-09T00:16:24.232,2628
2026-03-09T00:16:24.233,2619
2026-03-09T00:16:24.234,2614
2026-03-09T00:16:24.235,2621
2026-03-09T00:16:24.235,2618
2026-03-09T00:16:24.236,2619
2026-03-09T00:16:24.237,2620
2026-03-09T00:16:24.238,2621
2026-03-09T00:16:24.239,2618
2026-03-09T00:16:24.240,2619
2026-03-09T00:16:24.241,2619
2026-03-09T00:16:24.242,2620
2026-03-09T00:16:24.243,2621
2026-03-09T00:16:24.244,2620
2026-03-09T00:16:24.245,2624
2026-03-09T00:16:24.246,2619
2026-03-09T00:16:24.247,2625
2026-03-09T00:16:24.248,2624
2026-03-09T00:16:24.249,2617
2026-03-09T00:16:24.250,2609
2026-03-09T00:16:24.251,2609
2026-03-09T00:16:24.252,2606
2026-03-09T00:16:24.253,2605
2026-03-09T00:16:24.254,2604
2026-03-09T00:16:24.255,2617
2026-03-09T00:16:24.256,2612
2026-03-09T00:16:24.257,2617
2026-03-09T00:16:24.258,2619
2026-03-09T00:16:24.259,2617
2026-03-09T00:16:24.260,2617
2026-03-09T00:16:24.261,2617
2026-03-09T00:16:24.262,2618
2026-03-09T00:16:24.263,2616
2026-03-09T00:16:24.264,2614
2026-03-09T00:16:24.264,2616
2026-03-09T00:16:24.266,2620
2026-03-09T00:16:24.267,2616
2026-03-09T00:16:24.268,2614
2026-03-09T00:16:24.269,2614
2026-03-09T00:16:24.270,2614
2026-03-09T00:16:24.271,2616
2026-03-09T00:16:24.272,2619
2026-03-09T00:16:24.273,2617
2026-03-09T00:16:24.274,2616
2026-03-09T00:16:24.275,2619
2026-03-09T00:16:24.276,2618
2026-03-09T00:16:24.277,2619
2026-03-09T00:16:24.278,2618
2026-03-09T00:16:24.279,2614
2026-03-09T00:16:24.280,2617
2026-03-09T00:16:24.281,2618
2026-03-09T00:16:24.282,2619
2026-03-09T00:16:24.283,2617
2026-03-09T00:16:24.284,2619
2026-03-09T00:16:24.285,2614
2026-03-09T00:16:24.286,2617
2026-03-09T00:16:24.287,2616
2026-03-09T00:16:24.288,2617
2026-03-09T00:16:24.289,2619
2026-03-09T00:16:24.290,2618
2026-03-09T00:16:24.291,2618
2026-03-09T00:16:24.292,2618
2026-03-09T00:16:24.294,2620
2026-03-09T00:16:24.295,2619
2026-03-09T00:16:24.295,2619
2026-03-09T00:16:24.296,2617
2026-03-09T00:16:24.297,2617
2026-03-09T00:16:24.298,2617
2026-03-09T00:16:24.299,2616
2026-03-09T00:16:24.300,2619
2026-03-09T00:16:24.301,2617
2026-03-09T00:16:24.302,2617
2026-03-09T00:16:24.303,2618
2026-03-09T00:16:24.304,2618
2026-03-09T00:16:24.305,2619
2026-03-09T00:16:24.306,2618
2026-03-09T00:16:24.307,2619
2026-03-09T00:16:24.308,2620
2026-03-09T00:16:24.309,2618
2026-03-09T00:16:24.310,2616
2026-03-09T00:16:24.312,2616
2026-03-09T00:16:24.312,2618
2026-03-09T00:16:24.314,2618
2026-03-09T00:16:24.314,2617
2026-03-09T00:16:24.315,2622
2026-03-09T00:16:24.316,2620
2026-03-09T00:16:24.317,2619
2026-03-09T00:16:24.318,2618
2026-03-09T00:16:24.320,2618
2026-03-09T00:16:24.321,2617
2026-03-09T00:16:24.322,2618
2026-03-09T00:16:24.323,2618
2026-03-09T00:16:24.324,2618
2026-03-09T00:16:24.324,2617
2026-03-09T00:16:24.325,2614
2026-03-09T00:16:24.326,2616
2026-03-09T00:16:24.327,2616
2026-03-09T00:16:24.328,2618
2026-03-09T00:16:24.329,2618
2026-03-09T00:16:24.330,2619
2026-03-09T00:16:24.331,2619
2026-03-09T00:16:24.332,2617
2026-03-09T00:16:24.333,2617
2026-03-09T00:16:24.334,2618
2026-03-09T00:16:24.335,2620
2026-03-09T00:16:24.336,2620
2026-03-09T00:16:24.337,2620
2026-03-09T00:16:24.338,2619
2026-03-09T00:16:24.339,2617
2026-03-09T00:16:24.340,2618
2026-03-09T00:16:24.341,2618
2026-03-09T00:16:24.342,2617
2026-03-09T00:16:24.344,2618
2026-03-09T00:16:24.345,2619
2026-03-09T00:16:24.345,2618
2026-03-09T00:16:24.346,2617
2026-03-09T00:16:24.347,2617
2026-03-09T00:16:24.348,2620
2026-03-09T00:16:24.349,2620
2026-03-09T00:16:24.350,2620
2026-03-09T00:16:24.351,2621
2026-03-09T00:16:24.352,2618
2026-03-09T00:16:24.353,2618
2026-03-09T00:16:24.354,2620
2026-03-09T00:16:24.355,2618
2026-03-09T00:16:24.356,2621
2026-03-09T00:16:24.357,2618
2026-03-09T00:16:24.358,2620
2026-03-09T00:16:24.360,2617
2026-03-09T00:16:24.360,2620
2026-03-09T00:16:24.362,2620
2026-03-09T00:16:24.362,2618
2026-03-09T00:16:24.364,2617
2026-03-09T00:16:24.364,2618
2026-03-09T00:16:24.365,2618
2026-03-09T00:16:24.366,2618
2026-03-09T00:16:24.367,2617
2026-03-09T00:16:24.368,2620
2026-03-09T00:16:24.369,2619
2026-03-09T00:16:24.371,2619
2026-03-09T00:16:24.372,2617
2026-03-09T00:16:24.373,2617
2026-03-09T00:16:24.374,2618
2026-03-09T00:16:24.375,2618
2026-03-09T00:16:24.375,2618
2026-03-09T00:16:24.376,2618
2026-03-09T00:16:24.377,2618
2026-03-09T00:16:24.379,2618
2026-03-09T00:16:24.380,2618
2026-03-09T00:16:24.380,2618
2026-03-09T00:16:24.382,2619
2026-03-09T00:16:24.383,2618
2026-03-09T00:16:24.383,2619
2026-03-09T00:16:24.385,2621
2026-03-09T00:16:24.385,2618
2026-03-09T00:16:24.387,2618
2026-03-09T00:16:24.387,2620
2026-03-09T00:16:24.388,2620
2026-03-09T00:16:24.389,2618
2026-03-09T00:16:24.390,2621
2026-03-09T00:16:24.391,2621
2026-03-09T00:16:24.392,2621
2026-03-09T00:16:24.394,2620
2026-03-09T00:16:24.394,2620
2026-03-09T00:16:24.395,2621
2026-03-09T00:16:24.396,2619
2026-03-09T00:16:24.397,2619
2026-03-09T00:16:24.398,2619
2026-03-09T00:16:24.399,2621
2026-03-09T00:16:24.400,2621
2026-03-09T00:16:24.401,2620
2026-03-09T00:16:24.403,2621
2026-03-09T00:16:24.404,2621
2026-03-09T00:16:24.406,2620
2026-03-09T00:16:24.406,2621
2026-03-09T00:16:24.406,2621
2026-03-09T00:16:24.407,2624
2026-03-09T00:16:24.409,2621
2026-03-09T00:16:24.409,2618
2026-03-09T00:16:24.410,2621
2026-03-09T00:16:24.411,2621
2026-03-09T00:16:24.411,2621
2026-03-09T00:16:24.413,2621
2026-03-09T00:16:24.414,2620
2026-03-09T00:16:24.415,2620
2026-03-09T00:16:24.416,2621
2026-03-09T00:16:24.417,2620
2026-03-09T00:16:24.418,2619
2026-03-09T00:16:24.419,2618
2026-03-09T00:16:24.420,2620
2026-03-09T00:16:24.421,2620
2026-03-09T00:16:24.422,2618
2026-03-09T00:16:24.423,2620
2026-03-09T00:16:24.425,2618
2026-03-09T00:16:24.425,2621
2026-03-09T00:16:24.427,2618
2026-03-09T00:16:24.428,2618
2026-03-09T00:16:24.429,2621
2026-03-09T00:16:24.430,2619
2026-03-09T00:16:24.430,2619
2026-03-09T00:16:24.431,2620
2026-03-09T00:16:24.432,2617
2026-03-09T00:16:24.433,2618
2026-03-09T00:16:24.434,2621
2026-03-09T00:16:24.435,2621
2026-03-09T00:16:24.436,2619
2026-03-09T00:16:24.438,2620
2026-03-09T00:16:24.439,2621
2026-03-09T00:16:24.440,2620
2026-03-09T00:16:24.441,2620
2026-03-09T00:16:24.442,2621
2026-03-09T00:16:24.443,2619
2026-03-09T00:16:24.444,2619
2026-03-09T00:16:24.445,2620
2026-03-09T00:16:24.445,2618
2026-03-09T00:16:24.446,2620
2026-03-09T00:16:24.447,2618
2026-03-09T00:16:24.448,2621
2026-03-09T00:16:24.449,2620
2026-03-09T00:16:24.450,2620
2026-03-09T00:16:24.451,2621
2026-03-09T00:16:24.453,2619
2026-03-09T00:16:24.453,2618
2026-03-09T00:16:24.454,2620
2026-03-09T00:16:24.455,2618
2026-03-09T00:16:24.456,2620
2026-03-09T00:16:24.457,2618
2026-03-09T00:16:24.458,2619
2026-03-09T00:16:24.459,2619
2026-03-09T00:16:24.460,2621
2026-03-09T00:16:24.462,2620
2026-03-09T00:16:24.463,2620
2026-03-09T00:16:24.464,2619
2026-03-09T00:16:24.465,2621
2026-03-09T00:16:24.465,2620
2026-03-09T00:16:24.466,2621
2026-03-09T00:16:24.467,2620
2026-03-09T00:16:24.468,2620
2026-03-09T00:16:24.469,2624
2026-03-09T00:16:24.470,2621
2026-03-09T00:16:24.471,2619
2026-03-09T00:16:24.472,2618
2026-03-09T00:16:24.473,2620
2026-03-09T00:16:24.474,2620
2026-03-09T00:16:24.475,2620
2026-03-09T00:16:24.476,2621
2026-03-09T00:16:24.477,2620
2026-03-09T00:16:24.478,2621
2026-03-09T00:16:24.479,2618
2026-03-09T00:16:24.480,2618
2026-03-09T00:16:24.481,2618
2026-03-09T00:16:24.482,2619
2026-03-09T00:16:24.483,2620
2026-03-09T00:16:24.484,2618
2026-03-09T00:16:24.485,2620
2026-03-09T00:16:24.486,2621
2026-03-09T00:16:24.488,2620
2026-03-09T00:16:24.489,2621
2026-03-09T00:16:24.489,2620
2026-03-09T00:16:24.490,2619
2026-03-09T00:16:24.491,2621
2026-03-09T00:16:24.493,2620
2026-03-09T00:16:24.494,2619
2026-03-09T00:16:24.495,2621
2026-03-09T00:16:24.495,2620
2026-03-09T00:16:24.496,2620
2026-03-09T00:16:24.497,2621
2026-03-09T00:16:24.498,2621
2026-03-09T00:16:24.500,2621
2026-03-09T00:16:24.501,2619
2026-03-09T00:16:24.502,2621
2026-03-09T00:16:24.503,2621
2026-03-09T00:16:24.503,2620
2026-03-09T00:16:24.504,2619
2026-03-09T00:16:24.505,2622
2026-03-09T00:16:24.506,2622
2026-03-09T00:16:24.507,2622
2026-03-09T00:16:24.508,2621
2026-03-09T00:16:24.509,2620
2026-03-09T00:16:24.511,2621
2026-03-09T00:16:24.511,2621
2026-03-09T00:16:24.512,2620
2026-03-09T00:16:24.513,2624
2026-03-09T00:16:24.514,2619
2026-03-09T00:16:24.515,2622
2026-03-09T00:16:24.516,2621
2026-03-09T00:16:24.517,2621
2026-03-09T00:16:24.518,2622
2026-03-09T00:16:24.519,2621
2026-03-09T00:16:24.519,2621
2026-03-09T00:16:24.521,2620
2026-03-09T00:16:24.522,2619
2026-03-09T00:16:24.523,2621
2026-03-09T00:16:24.524,2624
2026-03-09T00:16:24.525,2621
2026-03-09T00:16:24.527,2620
2026-03-09T00:16:24.528,2624
2026-03-09T00:16:24.529,2621
2026-03-09T00:16:24.530,2621
2026-03-09T00:16:24.531,2620
2026-03-09T00:16:24.532,2620
2026-03-09T00:16:24.533,2621
2026-03-09T00:16:24.534,2621
2026-03-09T00:16:24.535,2624
2026-03-09T00:16:24.535,2620
2026-03-09T00:16:24.536,2624
2026-03-09T00:16:24.537,2621
2026-03-09T00:16:24.538,2624
2026-03-09T00:16:24.539,2624
2026-03-09T00:16:24.540,2620
2026-03-09T00:16:24.541,2621
2026-03-09T00:16:24.542,2619
2026-03-09T00:16:24.543,2622
2026-03-09T00:16:24.544,2621
2026-03-09T00:16:24.545,2620
2026-03-09T00:16:24.547,2619
2026-03-09T00:16:24.548,2621
2026-03-09T00:16:24.549,2622
2026-03-09T00:16:24.550,2620
2026-03-09T00:16:24.551,2624
2026-03-09T00:16:24.551,2620
2026-03-09T00:16:24.552,2622
2026-03-09T00:16:24.554,2625
2026-03-09T00:16:24.555,2620
2026-03-09T00:16:24.555,2618
2026-03-09T00:16:24.556,2621
2026-03-09T00:16:24.557,2620
2026-03-09T00:16:24.558,2619
2026-03-09T00:16:24.559,2620
2026-03-09T00:16:24.561,2624
2026-03-09T00:16:24.562,2620
2026-03-09T00:16:24.563,2619
2026-03-09T00:16:24.564,2618
2026-03-09T00:16:24.565,2620
2026-03-09T00:16:24.565,2618
2026-03-09T00:16:24.566,2621
2026-03-09T00:16:24.567,2619
2026-03-09T00:16:24.568,2621
2026-03-09T00:16:24.569,2619
2026-03-09T00:16:24.570,2620
2026-03-09T00:16:24.571,2621
2026-03-09T00:16:24.572,2620
2026-03-09T00:16:24.573,2621
2026-03-09T00:16:24.574,2621
2026-03-09T00:16:24.575,2621
2026-03-09T00:16:24.576,2620
2026-03-09T00:16:24.578,2620
2026-03-09T00:16:24.579,2620
2026-03-09T00:16:24.580,2618
2026-03-09T00:16:24.581,2621
2026-03-09T00:16:24.582,2621
2026-03-09T00:16:24.583,2619
2026-03-09T00:16:24.584,2620
2026-03-09T00:16:24.585,2621
2026-03-09T00:16:24.585,2620
2026-03-09T00:16:24.586,2622
2026-03-09T00:16:24.587,2621
2026-03-09T00:16:24.588,2621
2026-03-09T00:16:24.589,2621
2026-03-09T00:16:24.590,2621
2026-03-09T00:16:24.591,2622
2026-03-09T00:16:24.592,2621
2026-03-09T00:16:24.593,2624
2026-03-09T00:16:24.594,2621
2026-03-09T00:16:24.595,2621
2026-03-09T00:16:24.597,2621
2026-03-09T00:16:24.598,2621
2026-03-09T00:16:24.599,2622
2026-03-09T00:16:24.600,2620
2026-03-09T00:16:24.601,2621
2026-03-09T00:16:24.602,2624
2026-03-09T00:16:24.603,2621
2026-03-09T00:16:24.604,2624
2026-03-09T00:16:24.605,2620
2026-03-09T00:16:24.605,2620
2026-03-09T00:16:24.606,2621
2026-03-09T00:16:24.607,2619
2026-03-09T00:16:24.608,2621
2026-03-09T00:16:24.609,2620
2026-03-09T00:16:24.610,2621
2026-03-09T00:16:24.611,2619
2026-03-09T00:16:24.612,2621
2026-03-09T00:16:24.613,2620
2026-03-09T00:16:24.614,2620
2026-03-09T00:16:24.615,2620
2026-03-09T00:16:24.617,2621
2026-03-09T00:16:24.618,2619
2026-03-09T00:16:24.619,2620
2026-03-09T00:16:24.620,2624
2026-03-09T00:16:24.621,2619
2026-03-09T00:16:24.622,2621
2026-03-09T00:16:24.623,2622
2026-03-09T00:16:24.624,2620
2026-03-09T00:16:24.625,2621
2026-03-09T00:16:24.625,2620
2026-03-09T00:16:24.626,2620
2026-03-09T00:16:24.627,2618
2026-03-09T00:16:24.628,2620
2026-03-09T00:16:24.629,2620
2026-03-09T00:16:24.630,2620
2026-03-09T00:16:24.631,2621
2026-03-09T00:16:24.632,2620
2026-03-09T00:16:24.633,2620
2026-03-09T00:16:24.634,2622
2026-03-09T00:16:24.635,2621
2026-03-09T00:16:24.636,2621
2026-03-09T00:16:24.637,2624
2026-03-09T00:16:24.638,2622
2026-03-09T00:16:24.639,2621
2026-03-09T00:16:24.640,2620
2026-03-09T00:16:24.641,2621
2026-03-09T00:16:24.642,2620
2026-03-09T00:16:24.642,2621
2026-03-09T00:16:24.644,2621
2026-03-09T00:16:24.646,2622
2026-03-09T00:16:24.646,2618
2026-03-09T00:16:24.647,2620
2026-03-09T00:16:24.648,2620
2026-03-09T00:16:24.649,2620
2026-03-09T00:16:24.650,2620
2026-03-09T00:16:24.651,2621
2026-03-09T00:16:24.652,2620
2026-03-09T00:16:24.653,2620
2026-03-09T00:16:24.654,2620
2026-03-09T00:16:24.655,2621
2026-03-09T00:16:24.657,2621
2026-03-09T00:16:24.658,2620
2026-03-09T00:16:24.659,2622
2026-03-09T00:16:24.660,2619
2026-03-09T00:16:24.661,2620
2026-03-09T00:16:24.662,2621
2026-03-09T00:16:24.662,2621
2026-03-09T00:16:24.663,2620
2026-03-09T00:16:24.664,2619
2026-03-09T00:16:24.665,2621
2026-03-09T00:16:24.666,2622
2026-03-09T00:16:24.667,2620
2026-03-09T00:16:24.668,2620
2026-03-09T00:16:24.669,2620
2026-03-09T00:16:24.670,2621
2026-03-09T00:16:24.671,2620
2026-03-09T00:16:24.672,2621
2026-03-09T00:16:24.673,2619
2026-03-09T00:16:24.674,2621
2026-03-09T00:16:24.675,2620
2026-03-09T00:16:24.676,2620
2026-03-09T00:16:24.678,2621
2026-03-09T00:16:24.678,2620
2026-03-09T00:16:24.679,2622
2026-03-09T00:16:24.680,2620
2026-03-09T00:16:24.681,2620
2026-03-09T00:16:24.682,2621
2026-03-09T00:16:24.683,2621
2026-03-09T00:16:24.684,2622
2026-03-09T00:16:24.685,2619
2026-03-09T00:16:24.686,2621
2026-03-09T00:16:24.687,2620
2026-03-09T00:16:24.688,2620
2026-03-09T00:16:24.689,2621
2026-03-09T00:16:24.690,2622
2026-03-09T00:16:24.691,2620
2026-03-09T00:16:24.692,2621
2026-03-09T00:16:24.693,2624
2026-03-09T00:16:24.694,2624
2026-03-09T00:16:24.695,2622
2026-03-09T00:16:24.697,2621
2026-03-09T00:16:24.698,2621
