run_index,request_id,request_ts,left_recv_time_ms,left_glove_time_ms,left_time,right_recv_time_ms,right_glove_time_ms,right_time,left_hand,left_palm_mcp_flex,left_palm_pip_flex,left_palm_mid_yaw,left_palm_mid_pitch,left_palm_mid_roll,left_palm_mid_ax,left_palm_mid_ay,left_palm_mid_az,left_palm_prox_yaw,left_palm_prox_pitch,left_palm_prox_roll,left_palm_prox_ax,left_palm_prox_ay,left_palm_prox_az,left_thumb_mcp_flex,left_thumb_pip_flex,left_thumb_mid_yaw,left_thumb_mid_pitch,left_thumb_mid_roll,left_thumb_mid_ax,left_thumb_mid_ay,left_thumb_mid_az,left_thumb_prox_yaw,left_thumb_prox_pitch,left_thumb_prox_roll,left_thumb_prox_ax,left_thumb_prox_ay,left_thumb_prox_az,left_index_mcp_flex,left_index_pip_flex,left_index_mid_yaw,left_index_mid_pitch,left_index_mid_roll,left_index_mid_ax,left_index_mid_ay,left_index_mid_az,left_index_prox_yaw,left_index_prox_pitch,left_index_prox_roll,left_index_prox_ax,left_index_prox_ay,left_index_prox_az,left_middle_mcp_flex,left_middle_pip_flex,left_middle_mid_yaw,left_middle_mid_pitch,left_middle_mid_roll,left_middle_mid_ax,left_middle_mid_ay,left_middle_mid_az,left_middle_prox_yaw,left_middle_prox_pitch,left_middle_prox_roll,left_middle_prox_ax,left_middle_prox_ay,left_middle_prox_az,left_ring_mcp_flex,left_ring_pip_flex,left_ring_mid_yaw,left_ring_mid_pitch,left_ring_mid_roll,left_ring_mid_ax,left_ring_mid_ay,left_ring_mid_az,left_ring_prox_yaw,left_ring_prox_pitch,left_ring_prox_roll,left_ring_prox_ax,left_ring_prox_ay,left_ring_prox_az,left_pinky_mcp_flex,left_pinky_pip_flex,left_pinky_mid_yaw,left_pinky_mid_pitch,left_pinky_mid_roll,left_pinky_mid_ax,left_pinky_mid_ay,left_pinky_mid_az,left_pinky_prox_yaw,left_pinky_prox_pitch,left_pinky_prox_roll,left_pinky_prox_ax,left_pinky_prox_ay,left_pinky_prox_az,left_wrist_ax,left_wrist_ay,left_wrist_az,left_wrist_heading,left_wrist_pitch,left_wrist_roll,right_hand,right_palm_mcp_flex,right_palm_pip_flex,right_palm_mid_yaw,right_palm_mid_pitch,right_palm_mid_roll,right_palm_mid_ax,right_palm_mid_ay,right_palm_mid_az,right_palm_prox_yaw,right_palm_prox_pitch,right_palm_prox_roll,right_palm_prox_ax,right_palm_prox_ay,right_palm_prox_az,right_thumb_mcp_flex,right_thumb_pip_flex,right_thumb_mid_yaw,right_thumb_mid_pitch,right_thumb_mid_roll,right_thumb_mid_ax,right_thumb_mid_ay,right_thumb_mid_az,right_thumb_prox_yaw,right_thumb_prox_pitch,right_thumb_prox_roll,right_thumb_prox_ax,right_thumb_prox_ay,right_thumb_prox_az,right_index_mcp_flex,right_index_pip_flex,right_index_mid_yaw,right_index_mid_pitch,right_index_mid_roll,right_index_mid_ax,right_index_mid_ay,right_index_mid_az,right_index_prox_yaw,right_index_prox_pitch,right_index_prox_roll,right_index_prox_ax,right_index_prox_ay,right_index_prox_az,right_middle_mcp_flex,right_middle_pip_flex,right_middle_mid_yaw,right_middle_mid_pitch,right_middle_mid_roll,right_middle_mid_ax,right_middle_mid_ay,right_middle_mid_az,right_middle_prox_yaw,right_middle_prox_pitch,right_middle_prox_roll,right_middle_prox_ax,right_middle_prox_ay,right_middle_prox_az,right_ring_mcp_flex,right_ring_pip_flex,right_ring_mid_yaw,right_ring_mid_pitch,right_ring_mid_roll,right_ring_mid_ax,right_ring_mid_ay,right_ring_mid_az,right_ring_prox_yaw,right_ring_prox_pitch,right_ring_prox_roll,right_ring_prox_ax,right_ring_prox_ay,right_ring_prox_az,right_pinky_mcp_flex,right_pinky_pip_flex,right_pinky_mid_yaw,right_pinky_mid_pitch,right_pinky_mid_roll,right_pinky_mid_ax,right_pinky_mid_ay,right_pinky_mid_az,right_pinky_prox_yaw,right_pinky_prox_pitch,right_pinky_prox_roll,right_pinky_prox_ax,right_pinky_prox_ay,right_pinky_prox_az,right_wrist_ax,right_wrist_ay,right_wrist_az,right_wrist_heading,right_wrist_pitch,right_wrist_roll
1,71,2026-04-18T15:41:04.852,1776490866133.7327,648324,2839,1776490866083.217,638994,2815,LeftGlove,-1,-1,0,0,0,0,0,0,0.54,0.16,-0.96,0.03,0.16,-0.07,2071,1687,-0.63,-0.47,-1.09,-0.1,-0.14,-0.01,-0.06,-0.36,-0.79,-0.07,0.02,0.38,980,1992,1.27,-0.33,-0.18,0.02,0.03,0.37,0.87,-0.62,0.95,-0.08,0.03,0.22,31,1947,-0.17,-0.1,-0.02,0.0,0.03,0.02,0.14,-0.25,1.45,-0.09,0.03,-0.22,2067,2229,0.15,-0.19,0.0,0.02,0.02,0.01,-0.13,0.02,1.13,-0.04,0.05,-0.47,1941,1974,0.07,-0.4,-0.2,0.03,-0.01,-0.05,0.68,-0.43,0.89,-0.03,0.03,-0.18,-0.62,8.7,4.34,273.31,-3.69,-63.75,RightGlove,-1,-1,0,0,0,0,0,0,-0.19,0.22,-1.28,-0.08,-0.01,0.17,2003,2067,0.16,0.12,-1.36,0.05,-0.04,-0.54,0.07,0.09,-1.19,-0.02,0.02,-0.13,2009,2003,0.57,0.14,0.0,-0.09,0.01,0.0,0.17,-0.18,1.53,-0.07,0.07,-0.57,2008,2031,-1.72,-0.23,0.45,-0.06,0.04,0.55,-2.78,-2.6,1.73,0.27,0.05,-0.38,3334,3453,2.44,-0.24,-0.49,-0.04,-0.02,0.54,0,0,0,0,0,0,2123,1967,-1.4,-0.18,-0.33,0.1,-0.11,0.42,-3.04,-0.51,0.77,-0.11,0.08,0.07,0.9,8.23,4.07,142.88,2.19,-62.5
1,72,2026-04-18T15:41:04.881,1776490866161.2437,648366,2879,1776490866155.4368,639035,2856,LeftGlove,-1,-1,0,0,0,0,0,0,0.55,0.16,-0.95,0.03,0.16,-0.07,2070,1683,-0.64,-0.47,-1.09,-0.11,-0.13,-0.01,-0.06,-0.36,-0.79,-0.06,0.04,0.37,975,1993,1.27,-0.33,-0.18,0.03,0.05,0.37,0.87,-0.62,0.95,-0.09,0.05,0.23,29,1947,-0.17,-0.1,-0.02,-0.01,0.03,0.02,0.14,-0.25,1.46,-0.1,0.02,-0.22,2067,2228,0.15,-0.19,0.0,0.01,0.03,0.0,-0.13,0.02,1.13,-0.06,0.05,-0.46,1934,1973,0.08,-0.4,-0.2,0.01,0.01,-0.04,0.68,-0.43,0.89,-0.03,0.05,-0.17,-0.53,8.71,4.3,273.31,-3.63,-63.81,RightGlove,-1,-1,0,0,0,0,0,0,-0.19,0.22,-1.28,-0.03,0.03,0.14,1994,2069,0.16,0.12,-1.36,0.11,0.01,-0.59,0.06,0.09,-1.18,-0.01,0.12,-0.2,2011,2005,0.57,0.14,0.01,0.0,-0.02,0.02,0.18,-0.19,1.55,0.0,0.08,-0.54,2007,2034,-1.73,-0.24,0.45,0.02,0.1,0.44,-2.77,-2.59,1.73,0.28,0.11,-0.33,3336,3453,2.44,-0.24,-0.5,0.01,-0.04,0.49,0,0,0,0,0,0,2124,1972,-1.4,-0.19,-0.34,0.12,-0.07,0.4,-3.04,-0.51,0.76,-0.17,0.04,0.11,0.27,8.73,4.93,142.81,2.31,-62.69
1,73,2026-04-18T15:41:04.894,1776490866203.0535,648406,2919,1776490866161.417,639076,2895,LeftGlove,-1,-1,0,0,0,0,0,0,0.55,0.15,-0.95,0.03,0.15,-0.07,2069,1685,-0.64,-0.48,-1.1,-0.11,-0.12,-0.01,-0.06,-0.36,-0.79,-0.05,0.04,0.37,975,1992,1.27,-0.33,-0.18,0.02,0.05,0.37,0.88,-0.63,0.95,-0.08,0.04,0.23,30,1947,-0.17,-0.1,-0.02,-0.02,0.03,0.02,0.15,-0.25,1.46,-0.1,0.02,-0.21,2065,2229,0.15,-0.19,0.0,0.0,0.02,0.01,-0.13,0.02,1.14,-0.05,0.04,-0.48,1933,1971,0.08,-0.4,-0.2,0.02,0.0,-0.04,0.68,-0.43,0.89,-0.04,0.05,-0.19,-0.5,8.75,4.32,273.56,-3.69,-63.88,RightGlove,-1,-1,0,0,0,0,0,0,-0.18,0.21,-1.28,-0.02,0.07,0.16,2003,2067,0.16,0.12,-1.36,0.03,-0.01,-0.55,0.07,0.09,-1.18,-0.04,0.02,-0.07,2013,2006,0.57,0.13,0.02,0.01,-0.02,0.02,0.2,-0.2,1.57,0.0,0.1,-0.54,2008,2031,-1.74,-0.26,0.46,0.05,0.08,0.45,-2.76,-2.58,1.74,0.32,0.05,-0.46,3337,3449,2.44,-0.25,-0.5,-0.08,0.04,0.48,0,0,0,0,0,0,2124,1971,-1.4,-0.2,-0.35,0.16,-0.03,0.4,-3.04,-0.52,0.75,-0.06,0.25,-0.01,0.4,8.49,3.37,142.69,2.38,-62.88
1,74,2026-04-18T15:41:04.923,1776490866241.4202,648445,2958,1776490866236.1768,639115,2936,LeftGlove,-1,-1,0,0,0,0,0,0,0.55,0.15,-0.94,0.02,0.15,-0.07,2079,1685,-0.64,-0.48,-1.1,-0.09,-0.12,0.0,-0.07,-0.37,-0.79,-0.05,0.02,0.39,975,1993,1.27,-0.33,-0.18,0.03,0.03,0.38,0.88,-0.63,0.95,-0.07,0.04,0.24,30,1948,-0.17,-0.1,-0.02,0.0,0.02,0.03,0.15,-0.25,1.46,-0.09,0.02,-0.21,2065,2228,0.15,-0.19,0.0,0.01,0.0,0.01,-0.13,0.02,1.14,-0.05,0.04,-0.45,1939,1973,0.08,-0.4,-0.2,0.03,-0.01,-0.04,0.68,-0.43,0.89,-0.03,0.03,-0.18,-0.63,8.71,4.37,273.81,-3.69,-63.88,RightGlove,-1,-1,0,0,0,0,0,0,-0.17,0.21,-1.29,-0.03,0.16,0.07,2002,2069,0.17,0.13,-1.36,0.25,-0.06,-0.59,0.08,0.1,-1.17,0.05,0.13,-0.22,1992,1977,0.56,0.11,0.05,0.28,0.11,-0.04,0.22,-2.93,1.6,-0.05,0.4,-0.72,1978,2031,-1.75,-0.27,0.49,-0.22,0.25,0.52,-2.78,-2.56,1.77,-0.23,0.02,-0.45,3335,3454,2.45,-0.25,-0.48,-0.17,-0.36,0.38,0,0,0,0,0,0,2117,1970,-1.4,-0.2,-0.33,-0.03,0.25,0.33,-3.0,-0.53,0.76,-0.25,-0.21,-0.35,0.61,8.03,7.95,142.75,2.63,-63.06
1,75,2026-04-18T15:41:04.930,1776490866290.8108,648485,2998,1776490866241.546,639155,2974,LeftGlove,-1,-1,0,0,0,0,0,0,0.55,0.15,-0.94,0.03,0.15,-0.07,2071,1685,-0.65,-0.49,-1.1,-0.09,-0.11,-0.01,-0.07,-0.37,-0.79,-0.04,0.04,0.37,978,1994,1.27,-0.34,-0.18,0.03,0.05,0.37,0.88,-0.63,0.94,-0.08,0.05,0.23,30,1947,-0.17,-0.1,-0.02,-0.01,0.03,0.03,0.16,-0.26,1.46,-0.1,0.03,-0.23,2065,2229,0.15,-0.19,0.0,0.01,0.02,0.01,-0.12,0.02,1.14,-0.05,0.04,-0.49,1933,1971,0.08,-0.4,-0.2,0.03,-0.02,-0.05,0.68,-0.43,0.89,-0.03,0.03,-0.21,-0.51,8.74,4.32,273.88,-3.63,-63.88,RightGlove,-1,-1,0,0,0,0,0,0,-0.16,0.18,-1.32,0.21,-0.07,0.36,2002,2069,0.19,0.13,-1.37,-0.46,-0.02,-0.4,0.16,0.14,-1.17,-0.07,-0.12,0.24,1995,1981,0.55,0.07,0.1,-0.73,-0.4,0.08,0.29,-2.87,1.64,-0.13,-0.63,-0.03,1963,2029,-1.79,-0.31,0.52,0.87,-0.26,0.47,-2.76,-2.52,1.8,0.97,0.22,-0.09,3334,3451,2.42,-0.29,-0.44,-0.09,0.72,0.87,0,0,0,0,0,0,2119,1973,-1.42,-0.23,-0.29,0.42,-0.54,0.55,-2.95,-0.58,0.76,-0.04,0.61,0.27,-0.27,11.27,3.05,141.81,3.44,-64.13
1,76,2026-04-18T15:41:04.962,1776490866323.334,648525,3038,1776490866317.907,639194,3015,LeftGlove,-1,-1,0,0,0,0,0,0,0.55,0.15,-0.94,0.02,0.14,-0.08,2072,1683,-0.65,-0.5,-1.11,-0.1,-0.11,0.0,-0.07,-0.37,-0.79,-0.05,0.04,0.38,973,1983,1.27,-0.34,-0.17,0.03,0.05,0.37,0.88,-0.63,0.94,-0.07,0.06,0.24,29,1947,-0.17,-0.11,-0.02,-0.01,0.04,0.03,0.16,-0.26,1.47,-0.12,0.02,-0.21,2066,2229,0.16,-0.19,0.01,0.0,0.03,0.0,-0.12,0.02,1.14,-0.07,0.06,-0.47,1934,1973,0.09,-0.4,-0.2,0.0,0.0,-0.03,0.68,-0.43,0.9,-0.04,0.07,-0.16,-0.41,8.87,4.51,274.0,-3.56,-63.88,RightGlove,-1,-1,0,0,0,0,0,0,-0.14,0.16,-1.35,0.06,0.19,0.18,1997,2069,0.18,0.12,-1.39,0.23,-0.25,-0.59,0.18,0.16,-1.18,0.13,-0.15,-0.11,1989,1980,0.54,0.03,0.11,0.05,0.35,0.07,0.32,-2.85,1.67,-0.03,0.2,-0.12,1977,2028,-1.8,-0.32,0.55,-0.21,0.11,0.72,-2.77,-2.51,1.81,0.19,0.06,-0.22,3337,3451,2.43,-0.29,-0.41,0.09,-0.09,0.41,0,0,0,0,0,0,2120,1975,-1.41,-0.23,-0.26,0.05,0.02,0.41,-2.91,-0.59,0.77,-0.19,0.05,0.12,1.32,7.58,4.32,142.0,3.69,-64.0
1,77,2026-04-18T15:41:05.001,1776490866363.7007,648565,3078,1776490866323.9448,639235,3055,LeftGlove,-1,-1,0,0,0,0,0,0,0.55,0.14,-0.93,0.02,0.14,-0.06,2069,1683,-0.66,-0.5,-1.11,-0.06,-0.1,-0.01,-0.07,-0.38,-0.79,-0.01,0.03,0.38,977,1994,1.28,-0.34,-0.17,0.03,0.04,0.38,0.89,-0.64,0.94,-0.07,0.05,0.25,29,1949,-0.16,-0.11,-0.02,-0.03,0.04,0.03,0.17,-0.26,1.47,-0.09,0.01,-0.2,2067,2230,0.16,-0.19,0.01,0.0,0.02,0.02,-0.12,0.02,1.15,-0.07,0.06,-0.45,1938,1973,0.09,-0.4,-0.19,-0.01,0.02,-0.02,0.68,-0.43,0.9,-0.01,0.08,-0.16,-0.42,8.76,4.34,274.13,-3.44,-63.88,RightGlove,-1,-1,0,0,0,0,0,0,-0.15,0.15,-1.35,-0.02,0.04,0.11,1993,2072,0.2,0.13,-1.39,0.29,-0.13,-0.65,0.23,0.19,-1.18,0.06,0.0,-0.15,1975,1976,0.54,0.03,0.13,0.13,0.0,-0.04,0.33,-2.83,1.67,0.01,0.15,-0.56,1975,2029,-1.8,-0.33,0.56,0.03,0.23,0.45,-2.75,-2.49,1.8,0.32,0.15,-0.36,3333,3453,2.43,-0.3,-0.4,-0.22,0.08,0.54,0,0,0,0,0,0,2111,1973,-1.41,-0.25,-0.25,0.34,-0.01,0.4,-2.88,-0.61,0.76,-0.16,0.18,0.22,0.49,10.17,5.14,141.75,4.38,-64.81
1,78,2026-04-18T15:41:05.006,1776490866404.744,648605,3118,1776490866399.4355,639275,3095,LeftGlove,-1,-1,0,0,0,0,0,0,0.56,0.14,-0.93,0.03,0.13,-0.07,2069,1685,-0.66,-0.51,-1.12,-0.07,-0.09,-0.01,-0.08,-0.38,-0.79,-0.01,0.04,0.38,973,1996,1.28,-0.34,-0.17,0.05,0.04,0.39,0.9,-0.64,0.94,-0.06,0.07,0.24,31,1947,-0.16,-0.11,-0.01,-0.02,0.04,0.04,1.78,-0.78,0.82,-0.01,0.01,-0.31,2069,2231,0.17,-0.19,0.02,0.0,0.05,0.03,-0.12,0.03,1.16,-0.05,0.07,-0.46,1934,1975,0.1,-0.4,-0.19,0.02,0.01,-0.01,0.68,-0.42,0.9,0.0,0.06,-0.17,-0.33,8.81,4.41,274.56,-3.31,-63.81,RightGlove,-1,-1,0,0,0,0,0,0,-0.15,0.13,-1.37,0.05,-0.12,0.35,1995,2069,0.2,0.13,-1.41,-0.08,-0.17,-0.43,0.26,0.21,-1.2,-0.05,-0.19,0.03,1959,1937,0.55,0.0,0.13,-0.3,-0.23,0.04,0.35,-2.81,1.67,-0.02,-0.09,-0.41,1938,2028,-1.81,-0.35,0.56,0.48,0.03,0.46,-2.74,-2.48,1.8,0.35,0.17,-0.17,3340,3453,2.43,-0.32,-0.4,0.03,0.04,0.54,0,0,0,0,0,0,2111,1973,-1.41,-0.27,-0.24,0.24,-0.12,0.47,-2.85,-0.63,0.76,-0.1,0.0,0.15,1.11,7.31,3.84,141.44,4.63,-64.5
1,79,2026-04-18T15:41:05.040,1776490866441.413,648645,3158,1776490866404.8674,639315,3134,LeftGlove,-1,-1,0,0,0,0,0,0,0.56,0.14,-0.93,0.03,0.14,-0.06,2072,1683,-0.67,-0.52,-1.12,-0.06,-0.09,0.0,-0.08,-0.38,-0.79,-0.01,0.02,0.38,974,1994,1.29,-0.35,-0.17,0.03,0.03,0.4,0.9,-0.64,0.94,-0.06,0.06,0.24,31,1947,-0.16,-0.11,-0.01,-0.01,0.03,0.02,0.19,-0.27,1.48,-0.1,0.02,-0.21,2067,2227,0.18,-0.19,0.03,0.02,0.04,0.02,-0.13,0.03,1.16,-0.05,0.05,-0.48,1931,1971,0.11,-0.39,-0.18,0.01,-0.01,-0.04,0.68,-0.41,0.9,-0.03,0.05,-0.19,-0.46,8.74,4.46,274.75,-3.25,-63.81,RightGlove,-1,-1,0,0,0,0,0,0,-0.18,0.12,-1.35,0.0,0.06,0.05,1995,2065,0.2,0.14,-1.42,0.29,-0.24,-0.61,0.27,0.21,-1.2,0.05,-0.07,-0.11,1650,1591,0.54,0.0,0.15,0.14,0.11,0.05,0.36,-2.81,1.7,0.02,0.16,-0.28,1548,2029,-1.82,-0.35,0.59,0.1,0.18,0.58,-2.75,-2.48,1.81,0.25,0.11,-0.2,3339,3453,2.43,-0.32,-0.37,-0.07,-0.01,0.48,0,0,0,0,0,0,2117,1973,-1.41,-0.27,-0.22,0.14,0.02,0.44,-2.83,-0.63,0.77,-0.11,0.09,0.16,0.63,9.61,4.58,141.31,4.69,-64.56
1,80,2026-04-18T15:41:05.055,1776490866466.5593,648685,3197,1776490866460.8506,639354,3174,LeftGlove,-1,-1,0,0,0,0,0,0,0.56,0.13,-0.92,0.03,0.13,-0.06,2069,1684,-0.67,-0.52,-1.12,-0.08,-0.08,-0.01,-0.08,-0.39,-0.79,-0.02,0.04,0.38,979,1995,1.29,-0.35,-0.17,0.05,0.06,0.39,0.91,-0.65,0.94,-0.06,0.07,0.24,29,1947,-0.16,-0.12,0.0,-0.02,0.04,0.03,0.2,-0.28,1.49,-0.12,0.03,-0.19,2068,2227,0.18,-0.19,0.03,-0.01,0.02,0.01,-0.12,0.03,1.17,-0.06,0.06,-0.47,1931,1971,0.12,-0.39,-0.18,0.0,0.01,-0.03,0.68,-0.41,0.91,-0.02,0.06,-0.17,-0.47,8.61,4.32,274.88,-3.19,-63.75,RightGlove,-1,-1,0,0,0,0,0,0,-0.17,0.12,-1.36,0.0,0.01,0.22,1994,2069,0.2,0.14,-1.43,0.0,-0.17,-0.55,0.28,0.22,-1.21,-0.05,-0.14,0.03,1645,1588,0.55,-0.01,0.15,-0.08,-0.07,0.05,0.36,-2.81,1.7,-0.02,0.07,-0.43,1543,2029,-1.82,-0.35,0.58,0.21,0.15,0.52,-2.74,-2.47,1.81,0.37,0.07,-0.34,3336,3451,2.43,-0.32,-0.38,-0.14,0.19,0.56,0,0,0,0,0,0,2117,1975,-1.4,-0.27,-0.22,0.34,-0.11,0.48,-2.82,-0.64,0.77,-0.08,0.27,0.05,0.9,8.99,3.89,141.06,4.81,-64.63
1,81,2026-04-18T15:41:05.081,1776490866502.2266,648724,3238,1776490866496.9587,639394,3215,LeftGlove,-1,-1,0,0,0,0,0,0,0.56,0.13,-0.92,0.03,0.13,-0.08,2071,1678,-0.67,-0.53,-1.13,-0.07,-0.08,-0.01,-0.08,-0.39,-0.79,-0.01,0.04,0.38,979,1995,1.3,-0.35,-0.16,0.06,0.04,0.4,0.91,-0.65,0.94,-0.04,0.09,0.25,30,1947,-0.15,-0.12,0.0,-0.02,0.05,0.05,0.21,-0.28,1.49,-0.1,0.03,-0.18,2067,2227,0.19,-0.19,0.04,0.01,0.05,0.02,-0.12,0.03,1.17,-0.06,0.07,-0.44,1933,1973,0.12,-0.39,-0.18,0.02,0.01,-0.03,0.68,-0.4,0.91,-0.01,0.05,-0.17,-0.41,8.9,4.34,275.0,-3.25,-63.81,RightGlove,-1,-1,0,0,0,0,0,0,-0.19,0.12,-1.36,-0.02,0.1,0.09,1995,2067,0.2,0.14,-1.43,0.12,-0.29,-0.51,0.28,0.22,-1.22,-0.02,-0.19,0.05,1646,1591,0.54,0.0,0.16,0.0,0.05,0.04,0.36,-2.81,1.71,-0.05,0.14,-0.32,1543,2029,-1.83,-0.35,0.6,0.05,0.14,0.59,-2.76,-2.48,1.82,0.23,0.11,-0.17,3335,3451,2.44,-0.32,-0.36,0.01,-0.05,0.48,0,0,0,0,0,0,2111,1975,-1.39,-0.27,-0.2,0.09,-0.02,0.43,-2.8,-0.64,0.79,-0.1,0.02,0.19,0.86,8.76,4.3,141.19,4.5,-64.25
1,82,2026-04-18T15:41:05.092,1776490866561.7278,648765,3278,1776490866556.4956,639436,3255,LeftGlove,-1,-1,0,0,0,0,0,0,0.56,0.13,-0.92,0.03,0.11,-0.07,2069,1679,-0.68,-0.54,-1.13,-0.05,-0.08,0.0,-0.09,-0.39,-0.79,-0.01,0.02,0.39,979,1992,1.3,-0.35,-0.17,0.03,0.03,0.39,0.91,-0.65,0.93,-0.05,0.05,0.25,26,1949,-3.12,0.01,-1.51,0.39,-0.66,-0.41,0.21,-0.28,1.49,-0.08,0.02,-0.19,2069,2229,0.19,-0.18,0.04,0.02,0.01,0.02,-0.12,0.04,1.17,-0.05,0.05,-0.45,1939,1974,0.13,-0.39,-0.18,0.01,0.0,-0.03,0.68,-0.4,0.91,-0.02,0.04,-0.17,-0.45,8.67,4.23,275.25,-3.19,-64.06,RightGlove,-1,-1,0,0,0,0,0,0,-0.19,0.13,-1.35,-0.02,0.04,0.13,1993,2067,0.21,0.15,-1.43,0.15,-0.2,-0.61,0.28,0.22,-1.21,-0.03,-0.02,-0.12,1643,1587,0.55,0.01,0.18,0.04,0.02,0.04,0.35,-2.82,1.73,-0.01,0.2,-0.46,1545,2029,-1.83,-0.34,0.61,0.04,0.21,0.57,-2.78,-2.49,1.83,0.19,0.1,-0.32,3336,3452,2.44,-0.31,-0.35,-0.1,0.04,0.51,0,0,0,0,0,0,2109,1976,-1.38,-0.26,-0.19,0.24,-0.01,0.43,-2.8,-0.63,0.8,-0.17,0.02,0.08,1.06,8.57,4.86,141.19,3.94,-64.0
1,83,2026-04-18T15:41:05.120,1776490866609.248,648805,3318,1776490866603.8555,639475,3295,LeftGlove,-1,-1,0,0,0,0,0,0,0.56,0.13,-0.92,0.03,0.12,-0.08,2073,1681,-0.68,-0.54,-1.13,-0.08,-0.09,0.0,-0.09,-0.4,-0.8,-0.04,0.03,0.39,981,1992,1.3,-0.35,-0.17,-0.01,0.02,0.38,0.92,-0.65,0.93,-0.07,0.02,0.23,30,1949,-0.15,-0.12,-0.01,0.01,-0.02,0.02,0.2,-0.28,1.49,-0.04,0.01,-0.21,2069,2229,0.19,-0.18,0.03,0.02,-0.01,0.0,-0.12,0.04,1.17,-0.01,0.01,-0.45,1935,1971,0.13,-0.38,-0.18,0.03,-0.01,-0.04,0.69,-0.41,0.9,0.01,0.01,-0.19,-0.4,8.66,3.9,275.5,-3.25,-64.25,RightGlove,-1,-1,0,0,0,0,0,0,-0.2,0.13,-1.34,0.1,0.06,0.15,1997,2069,0.22,0.16,-1.43,0.14,-0.23,-0.57,0.28,0.22,-1.21,0.12,-0.14,-0.02,1642,1591,0.55,0.02,0.19,0.02,-0.07,0.04,0.33,-2.84,1.74,-0.04,0.11,-0.54,1543,2029,-1.83,-0.33,0.61,0.15,0.12,0.58,-2.81,-2.5,1.84,0.26,0.08,-0.28,3340,3462,2.44,-0.3,-0.33,-0.19,0.05,0.53,0,0,0,0,0,0,2111,1973,-1.38,-0.24,-0.17,0.18,0.01,0.41,-2.78,-0.63,0.82,-0.1,0.02,0.14,0.25,8.49,3.98,140.94,3.63,-63.88
1,84,2026-04-18T15:41:05.164,1776490866655.0242,648844,3357,1776490866649.6711,639514,3333,LeftGlove,-1,-1,0,0,0,0,0,0,0.56,0.13,-0.92,0.02,0.11,-0.09,2071,1683,-0.69,-0.55,-1.13,-0.13,-0.11,0.03,-0.1,-0.4,-0.79,-0.08,0.03,0.39,979,1995,1.3,-0.35,-0.18,0.09,0.07,0.38,0.91,-0.64,0.92,0.0,0.08,0.26,33,1948,-0.15,-0.11,-0.01,-0.04,0.07,0.05,0.2,-0.28,1.48,-0.06,0.09,-0.14,2067,2229,0.19,-0.18,0.02,-0.02,-0.05,0.02,-0.12,0.03,1.17,-0.05,0.07,-0.4,1941,1973,0.12,-0.38,-0.2,0.0,0.01,0.0,0.69,-0.41,0.89,0.01,0.07,-0.12,-0.58,8.52,3.96,275.31,-3.38,-64.38,RightGlove,-1,-1,0,0,0,0,0,0,-0.21,0.13,-1.34,-0.05,0.04,0.14,1995,2071,0.22,0.16,-1.44,0.16,-0.25,-0.56,0.27,0.22,-1.21,0.03,-0.1,-0.06,1641,1589,0.54,0.02,0.2,0.08,0.09,0.06,0.33,-2.85,1.76,-0.01,0.17,-0.33,1547,2028,-1.83,-0.32,0.62,-0.02,0.24,0.64,-2.83,-2.51,1.85,0.21,0.08,-0.24,3341,3461,2.44,-0.29,-0.31,-0.05,-0.05,0.46,0,0,0,0,0,0,2111,1975,-1.37,-0.23,-0.16,0.1,0.03,0.4,-2.77,-0.63,0.83,-0.1,0.03,0.14,0.78,8.9,4.44,141.0,3.63,-63.75
1,85,2026-04-18T15:41:05.171,1776490866661.428,648885,3396,1776490866656.062,639565,3383,LeftGlove,-1,-1,0,0,0,0,0,0,0.57,0.13,-0.92,0.01,0.12,-0.07,2071,1689,-0.7,-0.55,-1.12,-0.02,-0.05,0.0,-0.11,-0.4,-0.79,-0.02,0.02,0.4,975,1994,1.29,-0.34,-0.19,-0.01,0.01,0.37,0.9,-0.64,0.92,-0.09,0.01,0.26,30,1947,-0.16,-0.1,-0.03,-0.01,-0.11,0.0,0.17,-0.27,1.47,-0.06,-0.03,-0.22,2067,2229,0.18,-0.18,0.0,0.02,-0.08,-0.01,-0.12,0.03,1.15,-0.05,-0.08,-0.58,1939,1973,0.11,-0.38,-0.23,0.04,-0.21,-0.07,0.7,-0.43,0.87,-0.17,-0.09,-0.24,-0.49,9.71,5.02,275.0,-3.69,-65.0,RightGlove,-1,-1,0,0,0,0,0,0,-0.21,0.13,-1.34,-0.02,0.04,0.18,1997,2071,0.23,0.17,-1.44,0.12,-0.21,-0.55,0.28,0.22,-1.22,0.05,-0.07,-0.07,1643,1593,0.54,0.02,0.2,0.02,-0.01,0.05,0.33,-2.85,1.76,0.01,0.15,-0.44,1545,2031,-1.84,-0.32,0.62,0.11,0.2,0.55,-2.83,-2.51,1.85,0.25,0.1,-0.33,3337,3450,2.44,-0.29,-0.32,-0.11,0.08,0.48,0,0,0,0,0,0,2112,1977,-1.37,-0.23,-0.16,0.15,-0.03,0.45,-2.77,-0.63,0.83,-0.07,0.14,0.05,0.61,8.73,4.27,141.06,3.75,-63.88
