run_index,hand,request_id,request_ts,glove_time_ms,time,palm_mcp_flex,palm_pip_flex,palm_mid_yaw,palm_mid_pitch,palm_mid_roll,palm_mid_ax,palm_mid_ay,palm_mid_az,palm_prox_yaw,palm_prox_pitch,palm_prox_roll,palm_prox_ax,palm_prox_ay,palm_prox_az,thumb_mcp_flex,thumb_pip_flex,thumb_mid_yaw,thumb_mid_pitch,thumb_mid_roll,thumb_mid_ax,thumb_mid_ay,thumb_mid_az,thumb_prox_yaw,thumb_prox_pitch,thumb_prox_roll,thumb_prox_ax,thumb_prox_ay,thumb_prox_az,index_mcp_flex,index_pip_flex,index_mid_yaw,index_mid_pitch,index_mid_roll,index_mid_ax,index_mid_ay,index_mid_az,index_prox_yaw,index_prox_pitch,index_prox_roll,index_prox_ax,index_prox_ay,index_prox_az,middle_mcp_flex,middle_pip_flex,middle_mid_yaw,middle_mid_pitch,middle_mid_roll,middle_mid_ax,middle_mid_ay,middle_mid_az,middle_prox_yaw,middle_prox_pitch,middle_prox_roll,middle_prox_ax,middle_prox_ay,middle_prox_az,ring_mcp_flex,ring_pip_flex,ring_mid_yaw,ring_mid_pitch,ring_mid_roll,ring_mid_ax,ring_mid_ay,ring_mid_az,ring_prox_yaw,ring_prox_pitch,ring_prox_roll,ring_prox_ax,ring_prox_ay,ring_prox_az,pinky_mcp_flex,pinky_pip_flex,pinky_mid_yaw,pinky_mid_pitch,pinky_mid_roll,pinky_mid_ax,pinky_mid_ay,pinky_mid_az,pinky_prox_yaw,pinky_prox_pitch,pinky_prox_roll,pinky_prox_ax,pinky_prox_ay,pinky_prox_az,wrist_ax,wrist_ay,wrist_az,wrist_heading,wrist_pitch,wrist_roll
1,LeftGlove,67,2026-04-17T09:43:29.496,213898,25185,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2095,1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1030,2116,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,2026,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,2.96,9.31,356.25,-2.38,-17.88
1,LeftGlove,68,2026-04-17T09:43:29.635,213942,25293,-1,-1,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,2095,1851,-0.02,0.0,0.0,0.0,0.0,-0.01,-0.01,0,0,0.0,0.0,0.0,1034,2120,0.02,-0.01,0,0.0,0.0,0.0,0.0,-0.01,0,0.0,0.0,0.0,30,2068,-0.01,-0.02,0.0,-0.01,0.0,0.01,-0.04,-0.02,0.0,-0.01,0.01,0.0,2149,2282,0.01,-0.01,-0.01,0.0,0.0,0.0,0.01,-0.01,-0.01,0.0,0.0,0.0,1988,2025,-0.01,-0.01,0,0.0,0.0,0.01,-0.01,-0.02,0.0,0.0,0.0,-0.01,-0.46,2.99,9.23,356.25,-2.38,-17.88
1,LeftGlove,69,2026-04-17T09:43:30.109,214511,25801,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2100,1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1031,2119,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,37,2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,2.94,9.3,356.25,-2.38,-17.88
1,LeftGlove,70,2026-04-17T09:43:30.531,214920,26210,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2101,1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1031,2118,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982,2024,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,2.93,9.26,356.25,-2.38,-17.88
1,LeftGlove,71,2026-04-17T09:43:30.941,215330,26620,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2100,1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1021,2119,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,26,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151,2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,2.93,9.28,356.25,-2.38,-17.88
1,LeftGlove,72,2026-04-17T09:43:31.351,215740,27030,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2099,1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1032,2121,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2029,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,2.95,9.28,356.25,-2.38,-17.88
1,LeftGlove,73,2026-04-17T09:43:31.548,215945,27420,-1,-1,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,2100,1851,-0.02,0.0,0.0,0.0,0.0,-0.02,-0.01,0,0,0.0,0.0,0.0,1035,2117,0.02,-0.01,0,0.0,0.0,0.0,0.0,-0.01,0,0.0,0.0,0.0,36,2071,-0.01,-0.02,0.0,0.0,0.0,0.01,-0.04,-0.02,0.0,0.0,0.0,0.0,2149,2283,0.01,-0.01,-0.01,0.0,-0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1983,2025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,2.94,9.3,356.25,-2.38,-17.88
1,LeftGlove,74,2026-04-17T09:43:32.037,216355,27798,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2099,1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1035,2121,0.02,-0.01,0,-0.01,0.0,0.0,0.0,-0.01,0,0.0,0.0,0.0,35,2069,-3.11,-3.13,-3.14,-1.01,0.63,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2151,2285,0.01,-0.01,-0.01,0.0,0.0,0.0,0.01,-0.01,-0.01,0.0,0.0,0.01,1983,2027,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,2.93,9.35,356.25,-2.38,-17.88
1,LeftGlove,75,2026-04-17T09:43:32.466,216968,28257,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2096,1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1032,2120,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2027,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,2.92,9.28,356.25,-2.38,-17.88
1,LeftGlove,76,2026-04-17T09:43:33.024,217378,28667,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2099,1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1041,2119,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24,2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989,2026,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,2.92,9.29,356.25,-2.38,-17.88
1,LeftGlove,77,2026-04-17T09:43:33.198,217582,29056,-1,-1,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,-0.01,2099,1852,-0.02,0.0,0.0,0.0,0.0,-0.01,-0.01,0,0,0.0,0.0,-0.01,1035,2118,0.02,-0.01,0,0.0,0.0,0.01,0.0,-0.01,0,0.0,0.0,0.0,33,2071,-0.01,-0.02,0.0,0.0,0.0,0.01,-0.04,-0.02,0.0,0.0,0.0,0.0,2149,2283,0.01,-0.01,-0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1983,2024,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,2.94,9.28,356.25,-2.38,-17.88
1,LeftGlove,78,2026-04-17T09:43:33.524,217830,29356,-1,-1,0,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,2101,1851,-0.02,0.0,0.0,0.0,0.0,-0.01,-0.01,0,0,0.0,0.0,0.0,1035,2120,0.02,-0.01,0,0.0,0.0,0.0,0.0,-0.01,0,0.0,0.0,0.0,31,2071,-0.01,-0.02,0.0,0.0,0.0,0.0,-0.04,-0.02,0.0,0.0,0.0,-0.01,2151,2283,0.01,-0.01,-0.01,0.0,-0.01,0.0,0.01,-0.01,0.0,0.0,0.0,0.0,1989,2027,-0.01,-0.01,0,0.0,0.0,0.0,-0.01,-0.02,0.0,0.0,0.0,0.01,-0.41,2.96,9.32,356.25,-2.38,-17.88
1,LeftGlove,79,2026-04-17T09:43:33.905,218213,29716,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2099,1849,-0.02,0.0,0.0,0.0,0.0,-0.01,0.0,0,0,0.0,0.0,0.0,1041,2121,0.02,-0.01,0,0.01,0.0,0.0,0.0,-0.01,0,0.0,0.0,0.0,31,2069,-0.01,-0.02,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,2283,0.01,-0.01,-0.01,0.0,0.0,0.01,0.01,-0.01,-0.01,0.0,0.0,0.01,1989,2027,0.0,0.0,0,0.0,0.0,0.0,-0.01,-0.02,0.0,0.0,0.0,0.01,-0.42,2.92,9.29,356.25,-2.38,-17.88
1,LeftGlove,80,2026-04-17T09:43:34.312,218812,30102,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2095,1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1032,2121,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,26,2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2024,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47,2.98,9.3,356.25,-2.38,-17.88
