Time,FilteredSignal
31.84,-0.000846860225023272
31.856,-0.000894452045372074
31.872,-0.00088313490082991
31.888,-0.000818228703649993
31.904,-0.000707938929576971
31.92,-0.000562317535202014
31.936,-0.000392187399906784
31.952,-0.000208157093640398
31.968,-1.98279831210415e-05
31.984,0.000164740943717341
32,0.00033928680555676
32.016,0.000499333002468412
32.032,0.00064196846527632
32.048,0.000765488763726856
32.064,0.000868975205543166
32.08,0.000951879892786303
32.096,0.00101367214813343
32.112,0.00105358815064014
32.128,0.00107051107930082
32.144,0.00106299337120379
32.16,0.00102941665437131
32.176,0.00096826979567359
32.193,0.000878512477370341
32.209,0.000759981325652063
32.225,0.000613787651934453
32.24,0.000442650600188151
32.257,0.00025110920464426
32.273,4.55647399765768e-05
32.289,-0.000165878233281383
32.305,-0.000373779797178832
32.321,-0.000567922192179392
32.337,-0.000738011558164758
32.353,-0.000874458423611302
32.369,-0.000969161353824812
32.385,-0.00101621857528893
32.401,-0.00101249979675417
32.417,-0.000958021461400771
32.433,-0.000856083125217146
32.449,-0.000713141519776149
32.465,-0.000538421370520133
32.481,-0.000343286292649946
32.497,-0.000140417194072693
32.513,5.71332115135482e-05
32.529,0.000236926945636545
32.545,0.000388080502265329
32.561,0.00050207285785811
32.577,0.000573346611264671
32.593,0.000599645688967432
32.609,0.000582060970833989
32.625,0.000524786956665167
32.641,0.000434621001648525
32.657,0.000320259189856588
32.673,0.000191459864540895
32.689,5.81555476349666e-05
32.705,-7.04054673524736e-05
32.722,-0.000186413926142377
32.737,-0.000284089238118641
32.754,-0.000360057886241055
32.77,-0.000413492799512582
32.786,-0.000446006258463717
32.802,-0.000461310690855587
32.818,-0.000464682732329575
32.834,-0.000462282600156694
32.85,-0.000460391236222061
32.866,-0.000464633694879329
32.882,-0.000479261145763001
32.898,-0.000506563783878895
32.914,-0.000546478585241778
32.93,-0.000596438265618762
32.946,-0.000651484909102354
32.962,-0.000704647472872556
32.978,-0.000747557329576833
32.994,-0.000771250458523884
33.01,-0.000767082124793283
33.026,-0.000727664222617051
33.042,-0.000647729284956551
33.058,-0.000524829208391971
33.074,-0.0003597910820331
33.09,-0.000156875452193374
33.106,7.63899564729485e-05
33.122,0.000329698626544507
33.138,0.000590742104057878
33.154,0.00084620875348065
33.17,0.00108290737788248
33.187,0.00128889753473894
33.203,0.00145450166910583
33.219,0.00157308383702471
33.235,0.00164150530650856
33.251,0.00166020568791979
33.267,0.00163290408002707
33.283,0.00156596171828939
33.299,0.00146748947414339
33.315,0.00134631392172976
33.331,0.00121092940561139
33.347,0.00106855937825599
33.363,0.00092443127699243
33.379,0.000781339840082367
33.395,0.000639538497831645
33.411,0.000496962369378797
33.427,0.000349753311022916
33.443,0.000193028302696905
33.459,2.1808101148224e-05
33.476,-0.000167993010024964
33.492,-0.000378620767940441
33.508,-0.000609678357844928
33.523,-0.000857558920936431
33.539,-0.00111518975509634
33.555,-0.00137214238679889
33.571,-0.00161513063925461
33.588,-0.00182887897749977
33.604,-0.00199730066619948
33.62,-0.00210488553474219
33.636,-0.00213816650744514
33.652,-0.00208711871980696
33.668,-0.0019463489631027
33.684,-0.00171595483250897
33.7,-0.00140196623905516
33.716,-0.00101632102025887
33.732,-0.000576367741139945
33.748,-0.000103929437542274
33.764,0.000376001869798012
33.78,0.000836841961782645
33.796,0.00125214555300298
33.812,0.00159736461409217
33.828,0.00185150576480998
33.844,0.00199856744110168
33.86,0.00202865523036764
33.876,0.00193869819577356
33.892,0.00173271794999484
33.908,0.00142163357984107
33.924,0.00102261687628517
33.94,0.000558041287111201
33.956,5.40935759650312e-05
33.973,-0.000460860005448206
33.988,-0.000958041779623042
34.004,-0.00141004156934184
34.021,-0.00179248215975053
34.037,-0.00208545662038055
34.052,-0.00227463975771039
34.068,-0.00235199868251215
34.085,-0.00231605653924067
34.101,-0.00217169820389925
34.117,-0.00192954400117043
34.133,-0.00160495314491989
34.149,-0.00121674922148142
34.165,-0.000785782852753058
34.181,-0.0003334591496935
34.197,0.000119642714855807
34.213,0.000554944814998172
34.229,0.000956755049389343
34.245,0.00131281273108008
34.261,0.00161448946283351
34.277,0.00185668025608719
34.293,0.00203745093206829
34.309,0.00215752493769614
34.325,0.00221969624368687
34.341,0.00222824729654493
34.357,0.00218843439617421
34.373,0.0021060803030351
34.39,0.00198728870744247
34.405,0.00183827074980134
34.422,0.00166525389246063
34.437,0.00147443196191161
34.454,0.00127191454420737
34.47,0.00106364424371153
34.486,0.000855268564354818
34.502,0.000651973096157265
34.518,0.000458297293286029
34.534,0.000277959497749846
34.55,0.000113715088325115
34.566,-3.27348211306477e-05
34.582,-0.000160772665023594
34.598,-0.000270824344525234
34.614,-0.000364246183887722
34.63,-0.000443141179503555
34.646,-0.000510116079853524
34.662,-0.000568002045341808
34.678,-0.00061957081007067
34.694,-0.000667282031241991
34.71,-0.000713095773242654
34.726,-0.000758378565760452
34.742,-0.000803922063566376
34.758,-0.000850078194428477
34.774,-0.000896994745518321
34.79,-0.000944915706933177
34.807,-0.000994495962524966
34.822,-0.00104707086555723
34.838,-0.00110481810591847
34.854,-0.00117075521542932
34.87,-0.00124853424388615
34.886,-0.00134202436018206
34.902,-0.00145470816987974
34.919,-0.00158895225556977
34.935,-0.001745241060607
34.951,-0.00192148003591865
34.967,-0.00211247455731902
34.983,-0.00230967555529147
34.999,-0.0025012562338364
35.015,-0.00267255241194669
35.031,-0.00280686360731922
35.047,-0.00288657238265554
35.063,-0.0028944984150992
35.079,-0.00281536888306895
35.095,-0.00263726589168916
35.111,-0.0023529079199673
35.127,-0.00196063446349773
35.143,-0.00146498847910292
35.159,-0.00087682706696902
35.175,-0.000212933830497812
35.191,0.00050484724677922
35.207,0.00125089100930057
35.223,0.00199737800925421
35.239,0.00271605415662905
35.255,0.00338001335104302
35.271,0.00396535479045183
35.287,0.00445258402145263
35.303,0.00482765780980216
35.319,0.0050826128439511
35.335,0.00521575966308475
35.351,0.00523145829630948
35.367,0.00513951706227991
35.383,0.00495427274866526
35.399,0.00469342357098126
35.416,0.00437669757271008
35.432,0.00402444589053719
35.448,0.00365625015263954
35.464,0.00328962698265717
35.48,0.0029389018134798
35.496,0.00261430952484634
35.512,0.0023213622794854
35.528,0.00206050942911552
35.544,0.00182710491302433
35.56,0.00161169477844596
35.576,0.00140063632333306
35.592,0.00117705332221152
35.608,0.000922114142111721
35.624,0.00061659211071576
35.64,0.00024263481985592
35.656,-0.000214363274219465
35.672,-0.000763917088092193
35.688,-0.00140878462771597
35.705,-0.00214363204247549
35.72,-0.00295417846757843
35.736,-0.00381695259477106
35.753,-0.00469976284120035
35.768,-0.00556293805856335
35.784,-0.00636133884784032
35.801,-0.00704707666658732
35.816,-0.00757281409103035
35.833,-0.0078954572751214
35.849,-0.00797999325770275
35.865,-0.00780317645562478
35.881,-0.0073567399474137
35.897,-0.0066498054955976
35.913,-0.00571019371047946
35.929,-0.00458439191485679
35.945,-0.0033360221331725
35.961,-0.00204276235670055
35.977,-0.000791802031679802
35.993,0.00032595401267997
36.009,0.00122259085509966
36.025,0.00182034317140945
36.041,0.0020586692793326
36.057,0.00190065294573939
36.073,0.00133814798363604
36.089,0.000395135706039092
36.105,-0.000871128512500638
36.121,-0.00237145656998955
36.137,-0.00398866110235224
36.153,-0.00558399716881328
36.169,-0.00700582715727559
36.185,-0.00810001153849106
36.201,-0.0087213200022849
36.218,-0.00874498722181274
36.233,-0.0080774427188268
36.25,-0.00666525010622055
36.266,-0.00450140451336389
36.282,-0.0016283503473853
36.298,0.00186262633891816
36.314,0.0058356390120987
36.33,0.0101177411503462
36.346,0.0145091246442847
36.362,0.018795096480918
36.378,0.0227588125180475
36.394,0.0261937218146583
36.41,0.0289147708890137
36.426,0.0307676206543136
36.442,0.0316354092748549
36.458,0.0314429072286941
36.474,0.0301582007584232
36.491,0.0277922550930556
36.507,0.0243968234871078
36.522,0.0200611869253855
36.539,0.0149081536444358
36.555,0.00908964222154202
36.571,0.00278204034120502
36.587,-0.00381860546745311
36.603,-0.010501636129236
36.619,-0.0170472163627791
36.635,-0.0232323460845845
36.651,-0.0288375945844961
36.667,-0.0336546038356483
36.683,-0.0374942610376548
36.699,-0.0401952743288621
36.715,-0.0416327249414104
36.731,-0.0417260369740045
36.747,-0.0404457194719914
36.763,-0.0378182052672371
36.779,-0.033928145635747
36.796,-0.0289176280282292
36.812,-0.0229819703766698
36.828,-0.0163620027334796
36.844,-0.00933305265781612
36.86,-0.00219116968797728
36.876,0.0047625816337094
36.892,0.0112386952311377
36.908,0.0169754524579823
36.924,0.021753566181719
36.94,0.025408100774459
36.956,0.0278367520835364
36.972,0.0290038886912527
36.988,0.0289401282909266
37.004,0.02773760874968
37.021,0.0255414699817692
37.037,0.0225383504064802
37.053,0.0189428906984181
37.069,0.0149833168188252
37.085,0.010887153456292
37.101,0.00686801857435339
