Timestamp,S1_X,S1_Y,S1_Z,S1_p,S1_r,S2_X,S2_Y,S2_Z,S2_p,S2_r
2025-11-05 17:45:45.263,-0.13,-0.0,1.02,-7.75,-0.22,-0.44,0.09,0.9,-26.19,5.97
2025-11-05 17:45:45.276,-0.15,-0.03,1.02,-8.42,-1.42,-0.46,0.06,0.91,-27.07,3.91
2025-11-05 17:45:45.288,-0.16,-0.03,1.04,-9.1,-1.62,-0.48,0.03,0.99,-28.97,1.92
2025-11-05 17:45:45.300,-0.16,-0.02,1.08,-9.44,-1.24,-0.48,0.08,0.97,-28.72,4.96
2025-11-05 17:45:45.313,-0.12,0.01,0.97,-6.73,0.34,-0.4,0.12,0.81,-23.48,8.54
2025-11-05 17:45:45.325,-0.12,-0.04,0.94,-6.62,-2.15,-0.38,0.03,0.79,-22.27,2.26
2025-11-05 17:45:45.339,-0.11,-0.03,0.95,-6.5,-1.89,-0.39,0.07,0.82,-22.99,4.76
2025-11-05 17:45:45.353,-0.11,-0.03,0.96,-6.5,-1.63,-0.4,0.07,0.84,-23.36,4.91
2025-11-05 17:45:45.365,-0.13,-0.04,1.01,-7.75,-2.33,-0.44,0.04,0.92,-26.19,2.81
2025-11-05 17:45:45.377,-0.18,-0.03,1.08,-10.12,-1.46,-0.5,0.07,1.01,-29.87,3.97
2025-11-05 17:45:45.390,-0.16,0.01,1.06,-8.99,0.53,-0.47,0.11,0.94,-28.08,6.74
2025-11-05 17:45:45.402,-0.14,-0.01,0.98,-7.86,-0.8,-0.42,0.06,0.86,-24.95,3.91
2025-11-05 17:45:45.414,-0.14,-0.03,0.98,-7.86,-1.94,-0.42,0.05,0.87,-24.83,3.09
2025-11-05 17:45:45.427,-0.13,-0.03,0.97,-7.18,-1.61,-0.41,0.08,0.87,-24.46,5.28
2025-11-05 17:45:45.439,-0.12,-0.04,0.97,-7.07,-2.07,-0.41,0.05,0.86,-24.34,3.37
2025-11-05 17:45:45.451,-0.13,-0.03,0.99,-7.52,-1.59,-0.42,0.07,0.88,-25.08,4.71
2025-11-05 17:45:45.464,-0.14,-0.02,1.01,-8.2,-1.22,-0.45,0.06,0.93,-26.82,3.49
2025-11-05 17:45:45.477,-0.14,0.0,1.05,-8.31,0.0,-0.46,0.1,0.94,-27.57,6.17
2025-11-05 17:45:45.489,-0.14,-0.01,1.02,-8.2,-0.55,-0.44,0.07,0.9,-26.32,4.7
2025-11-05 17:45:45.502,-0.14,-0.03,0.99,-7.86,-1.58,-0.43,0.06,0.88,-25.32,4.2
2025-11-05 17:45:45.515,-0.13,-0.02,0.98,-7.63,-1.14,-0.42,0.06,0.87,-24.95,3.86
2025-11-05 17:45:45.528,-0.14,-0.03,1.01,-7.97,-1.89,-0.43,0.06,0.89,-25.7,3.9
2025-11-05 17:45:45.541,-0.13,-0.03,0.99,-7.52,-1.46,-0.43,0.07,0.89,-25.45,4.28
2025-11-05 17:45:45.553,-0.13,-0.02,0.99,-7.63,-1.02,-0.42,0.07,0.87,-24.83,4.86
2025-11-05 17:45:45.566,-0.13,-0.01,0.99,-7.29,-0.34,-0.42,0.09,0.88,-25.08,5.71
2025-11-05 17:45:45.579,-0.16,-0.03,1.05,-9.1,-1.49,-0.48,0.05,0.98,-28.84,2.85
2025-11-05 17:45:45.593,-0.14,-0.01,1.03,-8.08,-0.76,-0.45,0.1,0.9,-26.57,6.53
2025-11-05 17:45:45.605,-0.12,-0.02,0.96,-6.84,-1.05,-0.4,0.06,0.82,-23.48,3.96
2025-11-05 17:45:45.617,-0.13,-0.05,0.96,-7.63,-3.14,-0.41,0.02,0.84,-24.09,1.06
