Timestamp,S1_X,S1_Y,S1_Z,S1_p,S1_r,S2_X,S2_Y,S2_Z,S2_p,S2_r
2025-11-05 08:52:07.349,-0.13,0.01,1.0,-7.18,0.45,-0.09,-0.02,0.98,-5.15,-1.14
2025-11-05 08:52:07.360,-0.12,0.0,1.01,-6.96,0.22,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:07.373,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:07.384,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-5.15,-1.36
2025-11-05 08:52:07.396,-0.12,0.0,1.0,-6.96,0.0,-0.08,-0.02,0.98,-4.71,-0.91
2025-11-05 08:52:07.408,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.01,0.98,-4.93,-0.68
2025-11-05 08:52:07.420,-0.12,0.01,1.01,-6.96,0.44,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:07.433,-0.12,0.01,1.0,-6.73,0.45,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:07.445,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-5.38,-1.14
2025-11-05 08:52:07.457,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.01,0.98,-4.93,-0.69
2025-11-05 08:52:07.469,-0.12,0.0,1.0,-6.96,0.0,-0.09,-0.02,0.98,-5.15,-1.14
2025-11-05 08:52:07.481,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:07.493,-0.13,0.0,1.0,-7.18,0.22,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:07.505,-0.12,0.01,0.99,-6.96,0.45,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:07.517,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:07.529,-0.11,0.0,1.0,-6.5,0.22,-0.09,-0.01,0.98,-5.15,-0.68
2025-11-05 08:52:07.541,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-5.15,-1.14
2025-11-05 08:52:07.553,-0.12,0.01,1.0,-6.96,0.67,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:07.565,-0.12,0.0,1.01,-6.96,0.0,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:07.577,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:07.589,-0.11,0.01,1.0,-6.5,0.45,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:07.601,-0.12,0.01,1.01,-6.96,0.67,-0.1,-0.02,0.98,-5.6,-0.91
2025-11-05 08:52:07.613,-0.12,0.01,1.01,-6.96,0.44,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:07.625,-0.13,0.01,1.0,-7.18,0.45,-0.09,-0.02,0.98,-5.15,-1.14
2025-11-05 08:52:07.637,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.99,-4.93,-1.13
2025-11-05 08:52:07.649,-0.13,0.01,1.0,-7.18,0.45,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:07.661,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-5.15,-1.14
2025-11-05 08:52:07.673,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-5.15,-1.15
2025-11-05 08:52:07.685,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:07.697,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.01,0.98,-4.93,-0.68
2025-11-05 08:52:07.709,-0.12,0.02,1.0,-6.96,0.9,-0.09,-0.01,0.98,-4.93,-0.68
2025-11-05 08:52:07.721,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.01,0.98,-5.38,-0.68
