Timestamp,S1_X,S1_Y,S1_Z,S1_p,S1_r,S2_X,S2_Y,S2_Z,S2_p,S2_r
2025-11-05 08:46:24.027,-0.01,0.09,1.01,-0.56,5.19,-0.04,0.16,0.98,-2.46,9.18
2025-11-05 08:46:24.596,-0.02,0.09,1.01,-1.01,5.08,-0.04,0.16,0.98,-2.35,9.39
2025-11-05 08:46:25.166,-0.02,0.09,1.01,-0.9,5.07,-0.04,0.16,0.98,-2.01,9.43
2025-11-05 08:46:25.735,-0.01,0.09,1.01,-0.78,4.96,-0.04,0.16,0.98,-2.01,9.39
2025-11-05 08:46:26.305,-0.02,0.09,1.01,-0.9,5.3,-0.04,0.16,0.98,-2.01,9.41
2025-11-05 08:46:26.876,-0.01,0.1,1.01,-0.78,5.44,-0.04,0.16,0.98,-2.13,9.41
2025-11-05 08:46:27.445,-0.01,0.09,1.01,-0.78,4.96,-0.04,0.17,0.98,-2.24,9.65
2025-11-05 08:46:28.015,-0.02,0.09,1.0,-0.9,5.15,-0.04,0.17,0.98,-2.46,9.65
2025-11-05 08:46:28.585,-0.02,0.09,1.01,-1.01,4.99,-0.04,0.17,0.98,-2.24,9.59
2025-11-05 08:46:29.155,-0.01,0.09,1.01,-0.78,5.29,-0.04,0.16,0.98,-2.13,9.54
2025-11-05 08:46:29.726,-0.01,0.09,1.01,-0.67,4.97,-0.03,0.17,0.98,-1.9,9.65
2025-11-05 08:46:30.295,-0.01,0.09,1.0,-0.56,5.11,-0.04,0.16,0.98,-2.24,9.52
2025-11-05 08:46:30.865,-0.01,0.09,1.01,-0.78,5.09,-0.04,0.16,0.97,-2.13,9.56
2025-11-05 08:46:31.435,-0.02,0.09,1.01,-0.9,5.28,-0.04,0.16,0.98,-2.35,9.5
2025-11-05 08:46:32.005,-0.01,0.09,1.01,-0.78,5.1,-0.04,0.16,0.98,-2.13,9.2
2025-11-05 08:46:32.575,-0.02,0.09,1.01,-0.9,5.21,-0.04,0.17,0.98,-2.13,9.63
2025-11-05 08:46:33.146,-0.01,0.09,1.01,-0.56,5.21,-0.04,0.16,0.98,-2.01,9.43
2025-11-05 08:46:33.714,-0.01,0.09,1.01,-0.67,5.19,-0.04,0.16,0.98,-2.24,9.26
2025-11-05 08:46:34.284,-0.01,0.09,1.01,-0.56,4.98,-0.04,0.16,0.98,-2.24,9.18
2025-11-05 08:46:34.854,-0.02,0.09,1.0,-1.12,4.92,-0.04,0.16,0.98,-2.35,9.43
2025-11-05 08:46:35.424,-0.02,0.09,1.03,-1.01,4.87,-0.04,0.15,0.98,-2.13,8.8
