Time,filt_S1_X,filt_S1_Y,filt_S1_Z,filt_S1_p,filt_S1_r,filt_S2_X,filt_S2_Y,filt_S2_Z,filt_S2_p,filt_S2_r
17.705,-0.138530491228841,-0.0239955075570451,1.00110917594027,-7.92562334346696,-1.36114964960084,-0.433626298328344,0.0605746411383377,0.887721647736455,-25.6735275437114,3.94637868896209
17.722,-0.138369603508575,-0.0239498930690437,1.00116068826901,-7.92139774422721,-1.3543969127156,-0.433714854638342,0.0605153289655871,0.887752474306412,-25.6821197762032,3.95165591254743
17.738,-0.138127153948762,-0.02389092442293,1.00122667838737,-7.91434612006667,-1.34677277926692,-0.433824985043495,0.0604853360200319,0.88780804927925,-25.6923751915222,3.95825340470905
17.754,-0.137812064231958,-0.0238273178940946,1.00130108998785,-7.9046511895745,-1.33887726575859,-0.433952716191419,0.0604927134577734,0.88788465866912,-25.7039167051609,3.96594462129046
17.77,-0.137438608565777,-0.0237711986606797,1.00137946655136,-7.89272641472811,-1.33142802794223,-0.434092861249916,0.060541566654337,0.887977420800611,-25.7162389219556,3.97434293301231
17.786,-0.137025042688097,-0.0237363451838941,1.00145877922297,-7.8791842451417,-1.32518271224201,-0.434239301612905,0.060631501941378,0.888080783672411,-25.7287253399115,3.98292067719433
17.802,-0.136591941597012,-0.0237360250988251,1.00153677255007,-7.86478686404115,-1.32084797892824,-0.434385452850413,0.0607576716107576,0.888189210694172,-25.7406862874872,3.99104981604836
17.818,-0.136160530706143,-0.0237808370801863,1.00161113596403,-7.85038667315214,-1.31899081120728,-0.434524822277937,0.0609113161572642,0.888297963781663,-25.7514132700565,3.99805979033235
17.834,-0.135751252747635,-0.0238769614574363,1.00167884029414,-7.83686288005001,-1.3199678833566,-0.434651475964772,0.0610806041133634,0.888403864057521,-25.7602386749556,4.00330309251738
17.85,-0.135382680834929,-0.0240250877708155,1.0017358812805,-7.82505780950455,-1.32388345616523,-0.43476021340457,0.0612515950003768,0.888505859788531,-25.7665870064841,4.00621823510579
17.866,-0.135070734467807,-0.0242201040054057,1.00177751968272,-7.8157148887407,-1.33057894377238,-0.43484636285334,0.0614092473663115,0.8886052250562,-25.7700081204556,4.00638249604302
17.882,-0.134828058059223,-0.024451475709012,1.00179896711786,-7.80942083852224,-1.33965138601261,-0.434905313869086,0.0615384658534617,0.88870529690256,-25.7701919047094,4.00355042315909
17.898,-0.134663423290999,-0.0247041591810054,1.00179635474466,-7.80655602636494,-1.3504949299896,-0.434932065465784,0.0616251842370717,0.888810796565069,-25.7669711691893,3.99767674487787
17.914,-0.134581115019411,-0.0249598809780029,1.00176773670182,-7.80725786511668,-1.36235841879048,-0.434921095243818,0.0616574429657334,0.888926893809616,-25.7603212780054,3.98892400565386
17.93,-0.134580397204927,-0.0251986414622275,1.00171384341371,-7.81140220824511,-1.37441197651271,-0.434866741304737,0.0616263890066827,0.889058195625556,-25.7503617650138,3.97765634504525
17.946,-0.134655241475026,-0.0254003289334989,1.00163834483192,-7.81860663357323,-1.38581562590696,-0.434764091522784,0.0615271204700277,0.88920777614435,-25.7373595156966,3.96442112915877
17.962,-0.134794497608903,-0.0255463481651404,1.00154752089747,-7.82825753671331,-1.39578408816473,-0.434610187752603,0.0613593025339927,0.889376316748077,-25.7217288817321,3.94991928353772
17.978,-0.134982624703061,-0.0256211705276689,1.00144943286495,-7.83956078525031,-1.40364407623837,-0.43440526082771,0.0611274838446842,0.889561483061464,-25.70402444219,3.93496407980381
17.994,-0.135201011737569,-0.0256137056371991,1.0013528493488,-7.8516130508887,-1.40888232104771,-0.434153722851821,0.0608410496194144,0.889757752157312,-25.6849255369866,3.92042843638486
18.011,-0.135429790254086,-0.0255183902044717,1.00126619115053,-7.86348703736129,-1.41118312151345,-0.433864692327784,0.0605137628967034,0.889956852295744,-25.6652129462074,3.90718282745081
18.027,-0.135649903933914,-0.0253359099882,1.00119663370967,-7.87431978123485,-1.41045381461085,-0.433551881138965,0.060162879406215,0.890148781013349,-25.645735891402,3.89602861326669
18.042,-0.135845118625905,-0.0250735194102662,1.00114940448877,-7.88339164389674,-1.40683651091987,-0.433232758366119,0.0598078870716512,0.890323187888343,-25.6273664762192,3.88763376782949
18.059,-0.136003662309364,-0.0247449704952978,1.00112730598892,-7.89018522237276,-1.40070545942281,-0.432927026870237,0.0594689912740099,0.890470835035659,-25.6109411679009,3.88247795818792
18.075,-0.136119240124844,-0.0243700694635468,1.00113048627336,-7.89441657178539,-1.39265078093238,-0.43265456504806,0.0591655024961737,0.890584846755889,-25.5971925331869,3.88081111865908
18.091,-0.136191245415403,-0.0239738341869564,1.00115643015301,-7.89603498184454,-1.38344909126437,-0.432433097065515,0.0589143035075824,0.890661523314883,-25.5866782884718,3.88262717622497
18.107,-0.136224103310914,-0.0235851653477461,1.0012001394886,-7.89519244756895,-1.37401911152887,-0.432275971947711,0.0587286135343402,0.890700623537158,-25.5797195421441,3.88765633116023
18.123,-0.136225854413838,-0.023234945671035,1.00125450906096,-7.89218957001296,-1.36535886875524,-0.432190487653596,0.0586172799947228,0.890705130794742,-25.576362653456,3.89538335142546
18.139,-0.136206278016844,-0.022953598075374,1.0013108849103,-7.88740959789267,-1.35846443722708,-0.432177101446919,0.058584727307136,0.890680546763564,-25.5763749650303,3.90509857239311
18.155,-0.136174993380407,-0.0227683200336363,1.00135972064851,-7.88125511135625,-1.35423745977476,-0.432229642737862,0.0586314810230877,0.890633784914312,-25.5792753448275,3.91597927166039
18.171,-0.136139987817365,-0.0227003523011312,1.00139124269049,-7.87410097410687,-1.35339432935045,-0.432336400669683,0.0587549869981976,0.890571843643464,-25.584391987072,3.92718735717212
18.187,-0.136106871198681,-0.0227626573115126,1.00139612469326,-7.86627213630195,-1.35638960416311,-0.432481784232579,0.0589503933709702,0.890500560124521,-25.5909358070745,3.93796379872612
18.203,-0.136078897570609,-0.022958290499124,1.00136623736169,-7.8580469343791,-1.36336100081655,-0.432648185132121,0.0592110855588802,0.890423750892949,-25.5980777135297,3.94770410367385
18.219,-0.136057537037591,-0.0232796171700815,1.00129549062394,-7.84967840026238,-1.37409788000971,-0.432817730155511,0.0595289625083508,0.890342912168188,-25.605020776639,3.95600780432428
18.235,-0.136043235669628,-0.0237084277846837,1.00118066109562,-7.84142079669382,-1.38803373358944,-0.432973759794573,0.0598945736586615,0.890257465723307,-25.6110621457941,3.96270157350889
18.251,-0.136036016257401,-0.0242169630274604,1.0010219945412,-7.83354818557603,-1.40426611895552,-0.433102014638086,0.0602972319696246,0.890165382801929,-25.6156421201741,3.9678371344836
18.267,-0.136035715858438,-0.0247698396846764,1.0008233616397,-7.82635629321334,-1.42161041710579,-0.43319156651462,0.0607251372703871,0.890063959408489,-25.6183784459263,3.97166409720616
18.284,-0.136041848720598,-0.0253268002185745,1.00059186021349,-7.82014616405763,-1.43869116004887,-0.433235513401341,0.0611655047348467,0.889950572314508,-25.6190851009624,3.97457925451813
18.3,-0.136053246745253,-0.0258460711352898,1.00033696148091,-7.81519508389889,-1.45406524528855,-0.433231433080007,0.0616047433439904,0.889823359179076,-25.6177778635926,3.97705944021146
18.316,-0.136067713159337,-0.0262879679311165,1.00006946541642,-7.81172451042009,-1.46636026841708,-0.433181575664371,0.0620287884342879,0.889681835198075,-25.614670927645,3.97959058172112
18.332,-0.136081914317756,-0.0266183195404652,0.999800548106837,-7.80987506503213,-1.47440606886988,-0.433092739288111,0.0624236490151125,0.889527439517019,-25.6101665852953,3.98260519600598
18.348,-0.136091643018028,-0.0268113463455419,0.999541072282855,-7.80969531740137,-1.47734190256315,-0.432975732657898,0.0627760860775848,0.889363946231879,-25.6048354791541,3.98643351745654
18.364,-0.136092446325408,-0.026851771339055,0.999301202686242,-7.81114585162983,-1.4746918423251,-0.432844352107858,0.0630742169125381,0.889197640000634,-25.599382915184,3.99126541318134
18.38,-0.136080469861869,-0.0267360838924401,0.999090285726049,-7.81411509372389,-1.46640985594029,-0.432713910077746,0.063307853803385,0.889037161929511,-25.5945986155586,3.99711759136617
18.396,-0.136053277169581,-0.0264729491583467,0.998916899674879,-7.81844004535961,-1.45289875661127,-0.432599479641393,0.0634685189350312,0.888892973507121,-25.5912904939001,4.00380413646265
18.412,-0.136010389594838,-0.0260827732139926,0.99878894083772,-7.82392431621443,-1.4350044419248,-0.432514102921619,0.0635492229772384,0.888776469932357,-25.5902060866108,4.01091399043429
18.428,-0.13595337114388,-0.0255964351459465,0.998713616083499,-7.83034817328187,-1.41398247118639,-0.432467253005838,0.0635441751580212,0.888698883151714,-25.5919494063837,4.01780318659601
18.444,-0.135885429310249,-0.0250532046824103,0.998697277304408,-7.83746961148079,-1.39143174819678,-0.432463841582982,0.0634486137419209,0.888670184440294,-25.596905782334,4.02361154844463
18.46,-0.135810651049299,-0.0244978972064765,0.998745096787209,-7.84501913820995,-1.36919166855469,-0.432503978824095,0.0632589279813446,0.888698163313295,-25.6051887265383,4.02731223170931
18.476,-0.135733079287844,-0.0239774023165972,0.998860586308594,-7.8526926498647,-1.34920424693911,-0.432583498112232,0.0629731720504289,0.888787738422126,-25.6166183386124,4.02779687372238
18.492,-0.135655846547668,-0.0235368351213127,0.999044952261609,-7.86014725791117,-1.33334898927857,-0.432695048383869,0.0625919508825949,0.888940438958259,-25.6307332438682,4.0239910461894
18.508,-0.135580546627949,-0.0232156236945157,0.999296333688549,-7.86700496155396,-1.32326272432036,-0.432829457593117,0.0621195430731271,0.88915396891095,-25.6468326915247,4.01498852277283
18.524,-0.135506963939216,-0.023043827669492,0.999609056158395,-7.87286769472142,-1.32015914311304,-0.432977086727586,0.0615650708173436,0.889421821229283,-25.6640423992147,4.00019108975629
18.54,-0.135433190923135,-0.0230389557768822,0.999973035427831,-7.87734350276434,-1.32466614380064,-0.433128921544851,0.060943520633754,0.889732946787504,-25.6813931436576,3.97944107570109
18.556,-0.135356060892521,-0.0232035926636855,1.00037337228831,-7.88007897556307,-1.33670362110805,-0.433277166280821,0.0602764207703775,0.890071461448976,-25.6978958761016,3.95313265563027
18.572,-0.135271757173031,-0.0235241912748163,1.00079013741499,-7.88079082812953,-1.35542434743367,-0.43341521220131,0.059592005999459,0.890416386740985,-25.7125985915849,3.92228609325154
18.589,-0.135176464116687,-0.0239712834464358,1.00119844334766,-7.8792909866745,-1.37923020893695,-0.433537085423933,0.0589248030698147,0.890741547865018,-25.7246211785501,3.88857183174325
18.604,-0.135066980767491,-0.02450109687527,1.00156902680119,-7.87550304105783,-1.4058590800463,-0.433636696911478,0.0583147240801319,0.891015911903401,-25.7331771832452,3.85428031360842
18.62,-0.134941289422832,-0.0250583277444227,1.00186954165713,-7.86947153326351,-1.43252579544819,-0.433707282770879,0.0578058201485906,0.891204688314455,-25.7375963900901,3.82224159836914
18.636,-0.134799134172118,-0.0255797692414534,1.00206658824271,-7.86136834239124,-1.45610076198934,-0.433741340151559,0.0574447280360017,0.891271407750917,-25.7373587084359,3.79569864449722
18.653,-0.134642673313939,-0.0259985958642906,1.00212834191234,-7.85150127213509,-1.47331674871136,-0.433731226085915,0.0572786331164495,0.891181028130773,-25.7321437544583,3.77813159227914
18.669,-0.134477188317744,-0.0262491911508748,1.00202759250491,-7.84032792331709,-1.48099917831825,-0.433670443197188,0.0573524766981906,0.890903937930788,-25.7218949944038,3.77302683251707
18.685,-0.134311709858835,-0.0262724029189802,1.00174500112695,-7.828474028901,-1.47631487712315,-0.433555472953206,0.0577052538880253,0.890420536377346,-25.7068915230921,3.78358941134717
18.701,-0.13415937195206,-0.0260210658759307,1.00127236119302,-7.81675218491173,-1.45703229845249,-0.433387852314412,0.0583654953384028,0.889725923964765,-25.6878152116735,3.812407346508
18.717,-0.134037388805359,-0.0254655985196655,1.00061567503401,-7.80617634344493,-1.42178551649192,-0.433176117740867,0.0593462483754561,0.888834237764469,-25.6658006176812,3.86108616610737
18.733,-0.133966703920545,-0.0245994208186928,0.999797955469319,-7.79796934135881,-1.37033277915968,-0.432937317292871,0.0606399966117085,0.887782310900654,-25.642461655108,3.92987960697955
18.749,-0.133971460440705,-0.0234437995058359,0.998861698673474,-7.79356255024171,-1.30379490597687,-0.432697925571665,0.0622140124049589,0.886632449334488,-25.6198963748663,4.01734921416754
18.765,-0.134078408868166,-0.0220515562877395,0.997870799799123,-7.79458562413045,-1.22485025076847,-0.432494042985414,0.064006670648003,0.885474033635293,-25.6006708669017,4.12009168515094
18.781,-0.134316233253606,-0.0205089863344394,0.99691137269561,-7.80284025301345,-1.13785612242109,-0.432370710899916,0.0659252752925844,0.884423429615844,-25.5877754281159,4.23257594770875
18.797,-0.134714642387142,-0.0189353904562693,0.996090764855817,-7.82024812414016,-1.04886513040621,-0.432380166709191,0.0678459585590029,0.883621572151487,-25.5845398095087,4.34713036089171
18.813,-0.135303030420304,-0.0174797890198842,0.995534206692595,-7.84876352129957,-0.965508561857287,-0.432578993833586,0.0696161990253825,0.88322871801133,-25.5944964034555,4.45411444593156
18.829,-0.136108573989176,-0.0163145950094824,0.995378894229638,-7.89024531056824,-0.8967253578438,-0.433024310321597,0.0710604231340838,0.88341615536241,-25.6211877366304,4.54229968729857
18.845,-0.137153744232063,-0.0156262386695304,0.995765636318,-7.94628865213747,-0.852323539679352,-0.43376923604102,0.0719889396539178,0.88435495251869,-25.6679203196933,4.59946917835374
18.861,-0.138453328171529,-0.0156029432136046,0.996828411880267,-8.01802223450894,-0.842372143825404,-0.434857860540017,0.072210105192895,0.886202129178306,-25.7374694305765,4.61322561715168
18.878,-0.140011168317131,-0.0164200694936032,0.998682389749775,-8.10588356529005,-0.876437794974801,-0.436319916883009,0.0715452193175004,0.889085043965864,-25.8317439437784,4.57197355589761
18.893,-0.141816915740878,-0.018223737637067,1.00141123852568,-8.2093926653109,-0.962702148046576,-0.438165419658694,0.0698452868652321,0.893085264668596,-25.9514289131901,4.46601803646564
18.909,-0.143843097527192,-0.0211138432524025,1.00505477991558,-8.32694897049775,-1.10702378733733,-0.440379580209492,0.067008447056958,0.898223497032327,-26.0956311410173,4.28869833555661
18.926,-0.146042719266658,-0.025128048902135,1.00959806949125,-8.45567341792947,-1.31203587182451,-0.44291830354689,0.0629965005669414,0.904447152925095,-26.2615554692473,4.0374523855677
18.942,-0.148347537077619,-0.030228648585971,1.01496286860464,-8.59131035371526,-1.57638881723118,-0.445704577469123,0.0578486402054356,0.911621939479803,-26.4442416093616,3.7146899992188
18.958,-0.150667159011103,-0.0362942012557291,1.0210024090557,-8.72820076774594,-1.89424692199874,-0.448626227268265,0.051690399916587,0.919528677350121,-26.6364009038389,3.32835097839932
18.974,-0.152889311381352,-0.0431175428372998,1.02750048129717,-8.8593441552411,-2.25513076391031,-0.451535811400283,0.0447360781557829,0.92786653428764,-26.8284081517597,2.89204120358855
18.99,-0.154881773073338,-0.0504113784205003,1.03417604006705,-8.97657194997701,-2.64417251371208,-0.454253599768194,0.0372833783165541,0.936263811043998,-27.0085095312196,2.42467032973648
19.006,-0.156496377672646,-0.0578221692235475,1.0406943541962,-9.07084543621204,-3.04282267389871,-0.456574304457199,0.0296996347601895,0.944296939340748,-27.1632862410841,1.94955367484437
19.022,-0.15757508211982,-0.0649523301994195,1.04668505387118,-9.13266560210582,-3.43000855213168,-0.458277558302868,0.0223997573955224,0.951517274463557,-27.2783676051989,1.49298955809386
19.038,-0.157957732707282,-0.0713897323364453,1.05176645093347,-9.15256293600728,-3.78369138779334,-0.459141434731067,0.0158169544092297,0.957483920763972,-27.3393407369505,1.08238327680999
19.054,-0.157491108153989,-0.076742226838614,1.055574505952,-9.12163750093935,-4.08270279049526,-0.458957870823178,0.0103683541802727,0.961799715520514,-27.3327755957361,0.744057015088733
19.07,-0.156038928590917,-0.0806736503252208,1.05779388384465,-9.03213188904537,-4.30867450154041,-0.457548661232184,0.0064187267864157,0.964146803625081,-27.2472727390371,0.500952152422581
19.086,-0.153492429189275,-0.0829369300707164,1.0581877346853,-8.87801878245927,-4.44782897483618,-0.454780569697036,0.00424632752083808,0.964317860245913,-27.0744358787853,0.370479173624029
19.102,-0.149780728811166,-0.0833997856220485,1.0566223783906,-8.65556535632878,-4.49238945812624,-0.450578034766583,0.00401513912173908,0.962238958627312,-26.8096703719501,0.362782739885787
19.118,-0.144879826576234,-0.0820591923358786,1.05308328179794,-8.36381309345878,-4.44140269189392,-0.444932046695068,0.00575735702102338,0.957980623671084,-26.4527188321444,0.479659511451508
19.134,-0.138818921356578,-0.0790422292594831,1.0476797821703,-8.00490135451994,-4.30084415986842,-0.437904138187461,0.00936883773401608,0.95175504332048,-26.007871815174,0.714294346296016
19.15,-0.131682990679463,-0.0745930814331242,1.04063779248404,-7.58417488188393,-4.08298854996751,-0.42962503595083,0.0146184153038892,0.943899575847616,-25.4838326811105,1.05186682965132
19.166,-0.123611102731244,-0.0690483103689242,1.03228176141923,-7.11004611157345,-3.80515075237138,-0.420288245685093,0.0211697732872624,0.934848970949076,-24.8932622735466,1.47094240910454
19.183,-0.114790559067686,-0.0628042226182396,1.02300885090823,-6.59362095596225,-3.48799292250964,-0.410139508960237,0.0286126666159899,0.925100376099445,-24.2520688882875,1.94544514114406
19.198,-0.105447460736771,-0.0562807259951965,1.01325910240575,-6.04812757437412,-3.15362348657808,-0.399463438660817,0.0364993795950319,0.915175712261319,-23.5785291193682,2.4469530464389
19.215,-0.0958345399032261,-0.0498856395529021,1.0034850930483,-5.48820250030567,-2.82369384110222,-0.38856856418395,0.044382398635798,0.905585338690688,-22.8923187462754,2.94706404017811
19.23,-0.086217145880345,-0.043982620731793,0.994123569979442,-4.92908880328441,-2.51766031461002,-0.377771635828936,0.0518498317225463,0.896795625808947,-22.2135085497083,3.4196174974263
19.247,-0.0768582732932586,-0.0388651749351735,0.985570470159626,-4.38579682779848,-2.25134853977254,-0.367381698998755,0.0585556153088672,0.889201912017154,-21.5615582380129,3.84259122630161
19.263,-0.0680035898690884,-0.0347386753258899,0.9781600919969,-3.87227841889611,-2.03593624373392,-0.357684410325771,0.0642419665420153,0.883107780606626,-20.9543377566451,4.19952021601173
19.279,-0.0598675427370024,-0.0317116719652244,0.972149004816431,-3.40067010867707,-1.87744027181699,-0.348927293737545,0.0687521938754474,0.878711471447541,-20.4072174440499,4.48032079366497
19.295,-0.0526216621157694,-0.029796782095029,0.967705225429778,-2.98066130683162,-1.77673810066993,-0.341306864152797,0.0720331230373674,0.876100026572424,-19.9322821184153,4.68146984062441
19.311,-0.0463860129321447,-0.0289202448396574,0.964902951569567,-2.61903312226868,-1.73007928363481,-0.334958548015174,0.0741278355162992,0.875251170816123,-19.5377255732633,4.80557618192783
19.327,-0.0412243725543703,-0.0289381872544354,0.963722744301018,-2.31939412588371,-1.72997482162847,-0.329950110655225,0.0751606439580556,0.876042151283344,-19.2274699796411,4.86045946905031
19.343,-0.0371432736979506,-0.0296571047210522,0.964056779534612,-2.08211994288628,-1.76631668911889,-0.326279047319015,0.0753168809768383,0.878264231135503,-19.0010385989307,4.85789463628965
19.359,-0.0340946871138312,-0.0308560248473296,0.965718799378317,-1.90448972438942,-1.82757921922497,-0.32387421671646,0.0748201780510391,0.881641438127891,-18.8536967231061,4.81218655549442
19.375,-0.0319818807541751,-0.0323081189515904,0.968458499417623,-1.78100257791372,-1.90197549015639,-0.322601810611946,0.0739096740948297,0.885852327981489,-18.7768619165585,4.73872552333307
19.391,-0.0306678575796487,-0.0337999818037612,0.971979992965558,-1.70384693497678,-1.97847112808867,-0.322275439446613,0.0728191653701274,0.890553666033987,-18.7587645536902,4.65265103321121
19.407,-0.0299856917409909,-0.0351473352040103,0.975963640840327,-1.66348505361989,-2.04758913685335,-0.322669700950431,0.0717596366944641,0.895404942800666,-18.7853146417347,4.56772004686836
19.423,-0.0297500221508329,-0.0362064963346455,0.980090122211864,-1.64930695487635,-2.10197320485849,-0.323536252131062,0.070905935902987,0.900092588114604,-18.8411100110454,4.49543547111321
19.439,-0.0297689488917021,-0.0368815720004498,0.984065347583931,-1.65030743826005,-2.13671391544766,-0.324621249868855,0.0703876559513827,0.904352765995368,-18.9105120250925,4.44444468720397
19.456,-0.0298556489903012,-0.0371279150047483,0.987644696464972,-1.6557467859872,-2.14947637344994,-0.325683024240032,0.0702837217660693,0.907991742186451,-18.9787171479085,4.42017786065881
19.472,-0.0298391476960973,-0.0369527357898535,0.990654955168354,-1.65576474166231,-2.14048737606426,-0.326508854710758,0.0706199054847204,0.910902842406258,-19.0327572508455,4.42467529370169
19.488,-0.0295737477267403,-0.0364137451245274,0.993012079677932,-1.64192095285525,-2.11243689533705,-0.326929622194738,0.0713685804541532,0.913078738516904,-19.0623598437715,4.45655911896289
19.504,-0.0289465845088267,-0.0356163179086615,0.994732550565878,-1.60763155729965,-2.0703244537352,-0.326830967392166,0.0724503739246581,0.914617276852804,-19.0605928698168,4.5111299475272
19.521,-0.0278827296634395,-0.0347091111378992,0.995935948981501,-1.54846803682403,-2.02124849263801,-0.326159629857465,0.0737377831652675,0.915718768760782,-19.0242206140786,4.58059663077232
19.536,-0.0263473551034677,-0.0338776271322507,0.996836888776571,-1.46229050038706,-1.97411197870129,-0.324924077496188,0.075061084393873,0.916673111278613,-18.9537206820445,4.65446215211
19.552,-0.0243447411033661,-0.0333350958505025,0.997725714634354,-1.34920484995076,-1.93921061453327,-0.323189302893412,0.0762169119782599,0.917836358407629,-18.8529552279468,4.72008703328913
19.568,-0.021914267694782,-0.0333102748019043,0.998939069443427,-1.21135374475309,-1.92768084440183,-0.321066466112198,0.0769797643919968,0.919597973895307,-18.7285372653822,4.76343951892373
19.584,-0.0191238505432867,-0.0340321911694966,1.00082298234899,-1.05256656540083,-1.95080527651867,-0.318698636860379,0.077116462728335,0.922341405875356,-18.588969340428,4.77002555526743
19.6,-0.0160615196940088,-0.0357123181377695,1.00369215446054,-0.877902533567209,-2.01919455743615,-0.316244167906169,0.0764032561903217,0.926401538061287,-18.443650395053,4.72597248265486
19.616,-0.0128259855366489,-0.0385251061026028,1.00778957194025,-0.693127094422845,-2.14188287726022,-0.313859302896052,0.0746448709892163,0.932023007232539,-18.3018492476619,4.61921867517573
19.632,-0.00951709158587565,-0.0425881765898046,1.01325059757364,-0.504166583528304,-2.32538977801487,-0.311681593723065,0.071694406335349,0.939323488592419,-18.1717364901483,4.44073904940635
19.648,-0.00622703593420598,-0.0479438492220004,1.02007542830045,-0.316589404074224,-2.57281724074745,-0.309815632557125,0.0674726000676287,0.948265963655135,-18.0595575927667,4.18571357666902
19.664,-0.00303317249678306,-0.0545439856167274,1.02811329107395,-0.135161779250214,-2.88306985089114,-0.308322473787723,0.061984591686327,0.95864365950873,-17.969020590726,3.85452289043182
19.68,6.94265604490965e-06,-0.0622402938872027,1.03706089364899,0.0364795038148057,-3.25030169303997,-0.307213850188287,0.0553320091445424,0.970080551729856,-17.9009575424744,3.45343978902215
19.696,0.00285785445970733,-0.0707820982828463,1.04647637788068,0.196007819846736,-3.66369515496763,-0.306451819249,0.0477182088975793,0.982048871551117,-17.8532951435275,2.99489062814415
19.712,0.00550578890277403,-0.0798230764417099,1.05580844853276,0.342429392303614,-4.10765696464658,-0.305953885950712,0.0394449017043831,0.993903142394113,-17.8213390765184,2.49719028318945
19.728,0.00795570504329331,-0.0889376698970797,1.06443872509002,0.475952661308085,-4.56247877527099,-0.305603109016555,0.0308991213372327,1.00492838021255,-17.7983479490989,1.98370142829662
19.744,0.010226125547894,-0.0976468749839892,1.07173388802177,0.59771819048607,-5.00546019983123,-0.305262304052258,0.0225304598464498,1.01439853817645,-17.7763509964868,1.48142733715319
19.76,0.0123421002867416,-0.105451964170639,1.07710291196663,0.709408597774891,-5.41243510525119,-0.304791138172438,0.0148196833595628,1.02163999299842,-17.7471439342383,1.01911653236698
19.776,0.0143268415183116,-0.111873462173363,1.08005363265486,0.812769607181647,-5.75958242204043,-0.304064531186116,0.00824115257914533,1.02609377393564,-17.7033713172823,0.625031439234842
19.792,0.0161929852294561,-0.116491610360149,1.08024228286229,0.909096185900688,-6.02535090741149,-0.302990298442052,0.0032226663064729,1.02736956187339,-17.6395715286025,0.324597121790972
19.808,0.017934955760343,-0.118983833444813,1.0775097775648,0.998766105826297,-6.19229347208078,-0.301523536796266,0.000107182307548092,1.02528465004826,-17.5530337925459,0.138186126971574
19.824,0.019524215622346,-0.119154601210654,1.07189971690141,1.08092030282202,-6.24859890542103,-0.299675217384875,-0.000878867768943362,1.01988240768628,-17.4443160858582,0.0793016894780312
19.841,0.0209089051044242,-0.116953764112446,1.0636554346092,1.15337558470405,-6.18913449929487,-0.29751319047182,0.000353506498215461,1.01142748916187,-17.3173182080545,0.153385367051876
19.857,0.0220184167443933,-0.112480985117276,1.05319667359237,1.21280514782255,-6.01587491981566,-0.295155318801977,0.00374840579762556,1.00037876043992,-17.1788926974573,0.357391849878383
19.873,0.0227721616145578,-0.105976031779908,1.04107976307652,1.2551543669031,-5.73768283551305,-0.29275611485891,0.00911152472931458,0.987344612225445,-17.0380717848641,0.680152474657426
19.889,0.0230907598453557,-0.097796912090854,1.02794744009731,1.27620397186288,-5.36950623227497,-0.290489299125458,0.0161286641235896,0.973027706081129,-16.9050486548371,1.10341992438828
19.905,0.0229075332793414,-0.0883895393597795,1.01447510630452,1.27217143890585,-4.93113981664957,-0.288528883521103,0.0243926661891714,0.958166633219006,-16.7900637577619,1.60339189665714
19.92,0.0221784666467395,-0.0782533253495893,1.00131950781392,1.24025387633667,-4.44573820413041,-0.287031075734684,0.0334346440237752,0.943480832209845,-16.7023323479911,2.15248151692491
19.937,0.0208893558206147,-0.0679066938235046,0.98907428709451,1.17904265573788,-3.9382557788238,-0.286118955258327,0.0427559688300333,0.929623350982803,-16.6491324692052,2.72113675095354
19.953,0.0190593413223081,-0.0578552975251596,0.978235295012577,1.08876349435818,-3.43393546503195,-0.285871574736369,0.0518586944681021,0.917144369914928,-16.6351561446733,3.27958340236892
19.969,0.0167404812835907,-0.0485642902032689,0.969177175455598,0.97131814016436,-2.95690539742405,-0.286318599995136,0.0602734006976043,0.906466882540972,-16.6621930551268,3.79944398341021
19.985,0.0140136627102136,-0.0404348303971642,0.962141377470032,0.830137366254874,-2.52889325343409,-0.287440648518288,0.0675844575595364,0.897874353988962,-16.7291564272299,4.25524434460777
20.001,0.0109818670198604,-0.0337843482958829,0.957234459083402,0.669893996793823,-2.16804584281106,-0.289174439092551,0.0734531682652178,0.891508747805557,-16.8323955657212,4.62584293033018
20.017,0.00776216999963505,-0.0288301737964899,0.954434716264214,0.496145451924174,-1.88785487537981,-0.291421238257763,0.0776388443171801,0.887376564984395,-16.9662003021123,4.89578580230793
20.033,0.00447763936838372,-0.0256768986295773,0.953605045284476,0.314964193976963,-1.6962379171056,-0.294057053264886,0.0800166325801396,0.885360694085783,-17.1234005811641,5.0565066778068
20.049,0.00124975470696558,-0.0243088988173228,0.95451030995558,0.13258541745299,-1.59488274070649,-0.296943327622216,0.0805895565097977,0.88523657910031,-17.2959844974839,5.10719988994979
20.065,-0.00180840589438656,-0.0245900688497605,0.956837935941058,-0.0449190418183113,-1.5789949973642,-0.299937215595145,0.0794917359447666,0.88669193484242,-17.4756802158978,5.05515744048886
20.081,-0.00459798661090666,-0.0262725728150641,0.960220783215392,-0.211932218584055,-1.63757013096934,-0.302900723177398,0.0769804917096911,0.889349649112137,-17.6544634589034,4.91540475281389
20.097,-0.00703884350729575,-0.0290154081914889,0.964261543337317,-0.363534065547864,-1.75424788432379,-0.305708200340317,0.0734165951418556,0.892793534266132,-17.8249672112233,4.70956911149812
