run_index,hand,glove_time_ms,time,palm_mcp_flex,palm_pip_flex,palm_prox_yaw,palm_prox_pitch,palm_prox_roll,palm_prox_ax,palm_prox_ay,palm_prox_az,thumb_mcp_flex,thumb_pip_flex,thumb_prox_yaw,thumb_prox_pitch,thumb_prox_roll,thumb_prox_ax,thumb_prox_ay,thumb_prox_az,index_mcp_flex,index_pip_flex,index_prox_yaw,index_prox_pitch,index_prox_roll,index_prox_ax,index_prox_ay,index_prox_az,middle_mcp_flex,middle_pip_flex,middle_prox_yaw,middle_prox_pitch,middle_prox_roll,middle_prox_ax,middle_prox_ay,middle_prox_az,ring_mcp_flex,ring_pip_flex,ring_prox_yaw,ring_prox_pitch,ring_prox_roll,ring_prox_ax,ring_prox_ay,ring_prox_az,pinky_mcp_flex,pinky_pip_flex,pinky_prox_yaw,pinky_prox_pitch,pinky_prox_roll,pinky_prox_ax,pinky_prox_ay,pinky_prox_az,wrist_ax,wrist_ay,wrist_az,wrist_heading,wrist_pitch,wrist_roll
1,LeftGlove,81177,4839,-1,-1,0,0,0,0,0,0,2121,1807,0.01,0,0,0.0,0.0,0.0,1053,2077,0.02,0,0,0.0,-0.01,0.0,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2151,2281,-0.03,0,0,0.01,0.0,0.0,1835,2031,-0.01,0,0,0.0,0.0,0.0,-0.57,3.46,9.07,0,-3.31,-20.63
1,LeftGlove,81238,4900,-1,-1,0,0,0,0,0,0,2122,1807,0.01,0,0,0.0,0.0,-0.01,1051,2083,0.02,0,0,0.0,0.0,-0.01,0,2045,-0.01,0.01,0,0.01,0.0,0.0,2151,2282,-0.03,0,0,0.0,0.0,-0.01,1843,2043,-0.01,0,0,0.0,0.0,0.0,-0.57,3.46,9.09,0,-3.31,-20.63
1,LeftGlove,81299,4965,-1,-1,0,0,0,0,0,0,2123,1809,0.01,0,0,0.0,0.0,0.0,1055,2079,0.02,0,0,0.0,0.0,0.0,0,2044,-0.01,0.01,0,0.0,0.0,0.01,2149,2279,-0.03,0,0,0.0,0.0,0.01,1775,2036,-0.01,0,0,0.0,0.0,0.0,-0.56,3.43,9.12,0,-3.31,-20.63
1,LeftGlove,81364,5028,-1,-1,0,0,0,0,0,0,2119,1810,0.01,0,0,-0.01,0.0,0.01,1055,2079,0.02,0,0,0.01,0.0,0.01,0,2044,-0.01,0.01,0,0.0,0.0,-0.01,2152,2280,-0.03,0,0,0.01,-0.01,0.01,1819,2035,-0.01,0,0,0.0,0.0,-0.01,-0.51,3.38,9.14,0,-3.31,-20.63
1,LeftGlove,81427,5089,-1,-1,0,0,0,0,0,0,2123,1811,0.01,0,0,0.01,0.0,-0.01,1053,2083,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2151,2281,-0.03,0,0,0.0,0.0,0.0,1817,2036,-0.01,0,0,-0.01,0.0,0.0,-0.56,3.47,9.08,0,-3.31,-20.63
1,LeftGlove,81488,5156,-1,-1,0,0,0,0,0,0,2122,1807,0.01,0,0,0.0,0.0,-0.01,1055,2080,0.02,0,0,0.0,0.0,0.0,0,2044,-0.01,0.01,0,0.0,0.0,0.0,2154,2283,-0.03,0,0,0.0,0.0,0.0,1827,2030,-0.01,0,0,-0.01,-0.01,0.0,-0.57,3.49,9.07,0,-3.31,-20.63
1,LeftGlove,81556,5219,-1,-1,0,0,0,0,0,0,2125,1807,0.01,0,0,0.0,0.0,-0.01,1055,2086,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2152,2281,-0.03,0,0,0.0,0.0,-0.01,1851,2037,-0.01,0,0,0.0,0.0,0.0,-0.57,3.45,9.09,0,-3.31,-20.63
1,LeftGlove,81618,5287,-1,-1,0,0,0,0,0,0,2124,1807,0.01,0,0,0.0,0.0,0.0,1059,2083,0.02,0,0,0.0,0.01,0.0,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2151,2283,-0.03,0,0,0.0,0.0,0.0,1823,2031,-0.01,0,0,0.0,0.0,0.0,-0.53,3.42,9.14,0,-3.31,-20.63
1,LeftGlove,81686,5349,-1,-1,0,0,0,0,0,0,2121,1813,0.01,0,0,0.0,0.0,0.0,1055,2079,0.02,0,0,0.0,0.0,0.0,0,2044,-0.01,0.01,0,0.0,0.0,0.0,2151,2282,-0.03,0,0,0.0,0.0,0.0,1855,2041,-0.01,0,0,0.0,0.0,0.0,-0.56,3.43,9.07,0,-3.31,-20.63
1,LeftGlove,81748,5413,-1,-1,0,0,0,0,0,0,2123,1813,0.01,0,0,0.0,0.0,-0.02,1055,2093,0.02,0,0,0.0,0.0,-0.01,0,2043,-0.01,0.01,0,0.0,0.0,-0.02,2153,2283,-0.03,0,0,0.0,0.0,0.0,1845,2025,-0.01,0,0,0.0,0.0,0.0,-0.57,3.48,9.07,0,-3.31,-20.63
1,LeftGlove,81813,5478,-1,-1,0,0,0,0,0,0,2123,1809,0.01,0,0,0.0,0.0,-0.01,1061,2085,0.02,0,0,0.0,0.01,0.0,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2153,2281,-0.03,0,0,0.0,0.0,0.0,1847,2030,-0.01,0,0,0.0,0.0,0.0,-0.56,3.44,9.13,0,-3.31,-20.63
1,LeftGlove,81877,5544,-1,-1,0,0,0,0,0,0,2124,1807,0.01,0,0,0.0,0.0,0.0,1055,2079,0.02,0,0,0.0,0.0,0.0,0,2042,-0.01,0.01,0,0.0,0.0,-0.01,2151,2281,-0.03,0,0,-0.01,0.0,0.01,1807,2036,-0.01,0,0,0.0,0.0,0.0,-0.54,3.41,9.09,0,-3.31,-20.63
1,LeftGlove,81943,5608,-1,-1,0,0,0,0,0,0,2123,1811,0.01,0,0,0.0,0.0,-0.01,1055,2084,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2151,2279,-0.03,0,0,0.0,0.0,-0.01,1821,2035,-0.01,0,0,0.0,0.0,0.0,-0.57,3.48,9.09,0,-3.31,-20.63
1,LeftGlove,82007,5673,-1,-1,0,0,0,0,0,0,2123,1807,0.01,0,0,0.0,-0.01,-0.01,1055,2083,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,0.0,-0.01,2153,2279,-0.03,0,0,0.0,0.0,0.0,1799,2037,-0.01,0,0,0.0,0.0,0.0,-0.56,3.44,9.1,0,-3.31,-20.63
1,LeftGlove,82072,5738,-1,-1,0,0,0,0,0,0,2124,1811,0.01,0,0,0.0,0.01,-0.01,1055,2079,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2151,2278,-0.03,0,0,0.0,0.0,0.0,1798,2035,-0.01,0,0,0.0,0.01,0.01,-0.55,3.44,9.1,0,-3.31,-20.63
1,LeftGlove,82137,5805,-1,-1,0,0,0,0,0,0,2123,1806,0.01,0,0,0.0,0.01,-0.01,1053,2083,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,0.01,0.0,2153,2283,-0.03,0,0,0.0,0.0,-0.01,1779,2029,-0.01,0,0,0.0,0.0,0.0,-0.57,3.43,9.12,0,-3.31,-20.63
1,LeftGlove,82204,5868,-1,-1,0,0,0,0,0,0,2125,1805,0.01,0,0,-0.01,-0.01,-0.01,1055,2079,0.02,0,0,0.0,0.0,0.0,0,2044,-0.01,0.01,0,0.0,0.0,-0.01,2152,2284,-0.03,0,0,0.0,0.0,-0.01,1835,2041,-0.01,0,0,0.0,0.0,0.0,-0.55,3.45,9.1,0,-3.31,-20.63
1,LeftGlove,82267,5933,-1,-1,0,0,0,0,0,0,2125,1811,0.01,0,0,0.0,0.0,-0.01,1055,2079,0.02,0,0,0.0,0.0,-0.01,0,2044,-0.01,0.01,0,0.0,0.0,0.0,2153,2278,-0.03,0,0,0.0,0.0,0.0,1835,2035,-0.01,0,0,0.0,0.0,0.0,-0.59,3.44,9.12,0,-3.31,-20.63
1,LeftGlove,82332,5998,-1,-1,0,0,0,0,0,0,2124,1807,0.01,0,0,0.0,0.01,0.0,1055,2084,0.02,0,0,0.0,0.0,0.0,0,2042,-0.01,0.01,0,0.0,0.0,0.0,2150,2283,-0.03,0,0,0.0,0.0,0.01,1827,2043,-0.01,0,0,0.0,0.0,0.0,-0.56,3.44,9.07,0,-3.31,-20.63
1,LeftGlove,82397,6062,-1,-1,0,0,0,0,0,0,2124,1810,0.01,0,0,0.0,0.0,0.0,1061,2079,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2153,2281,-0.03,0,0,0.0,0.0,0.0,1765,2035,-0.01,0,0,0.0,-0.01,0.0,-0.57,3.44,9.14,0,-3.31,-20.63
1,LeftGlove,82461,6128,-1,-1,0,0,0,0,0,0,2125,1811,0.01,0,0,0.0,0.0,-0.01,1055,2083,0.02,0,0,0.0,0.0,0.01,0,2041,-0.01,0.01,0,0.0,0.0,0.0,2152,2281,-0.03,0,0,0.0,0.0,-0.01,1845,2041,-0.01,0,0,0.0,0.0,0.0,-0.58,3.46,9.12,0,-3.31,-20.63
1,LeftGlove,82527,6194,-1,-1,0,0,0,0,0,0,2123,1809,0.01,0,0,0.0,0.0,0.0,1054,2079,0.02,0,0,0.0,0.0,0.0,1,2042,-0.01,0.01,0,0.0,0.0,0.0,2150,2281,-0.03,0,0,0.0,0.0,-0.01,1817,2036,-0.01,0,0,0.0,0.0,0.0,-0.56,3.45,9.09,0,-3.31,-20.63
1,LeftGlove,82593,6258,-1,-1,0,0,0,0,0,0,2122,1805,0.01,0,0,0.0,0.0,-0.01,1053,2087,0.02,0,0,0.0,0.0,0.0,0,2045,-0.01,0.01,0,0.0,0.0,0.01,2153,2284,-0.03,0,0,0.0,0.0,0.0,1835,2039,-0.01,0,0,0.0,0.0,0.0,-0.57,3.42,9.14,0,-3.31,-20.63
1,LeftGlove,82657,6326,-1,-1,0,0,0,0,0,0,2121,1805,0.01,0,0,0.0,0.0,0.0,1058,2085,0.02,0,0,0.0,0.0,-0.01,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2151,2281,-0.03,0,0,0.01,0.01,-0.01,1839,2031,-0.01,0,0,0.0,0.0,-0.01,-0.57,3.46,9.12,0,-3.31,-20.63
1,LeftGlove,82725,6388,-1,-1,0,0,0,0,0,0,2121,1811,0.01,0,0,0.0,0.0,-0.01,1055,2079,0.02,0,0,0.0,0.0,-0.01,0,2041,-0.01,0.01,0,0.0,-0.01,0.0,2151,2279,-0.03,0,0,0.0,0.0,-0.01,1835,2031,-0.01,0,0,0.0,0.0,0.0,-0.55,3.46,9.11,0,-3.31,-20.63
1,LeftGlove,82787,6454,-1,-1,0,0,0,0,0,0,2121,1811,0.01,0,0,0.0,0.0,-0.01,1055,2077,0.02,0,0,0.0,0.0,0.0,0,2044,-0.01,0.01,0,0.0,0.0,0.0,2152,2280,-0.03,0,0,0.0,0.0,0.0,1843,2031,-0.01,0,0,0.0,0.01,0.0,-0.56,3.43,9.13,0,-3.31,-20.63
1,LeftGlove,82853,6518,-1,-1,0,0,0,0,0,0,2123,1805,0.01,0,0,0.01,0.0,0.0,1055,2079,0.02,0,0,0.0,0.0,0.0,0,2045,-0.01,0.01,0,0.0,0.0,0.0,2151,2280,-0.03,0,0,0.0,0.0,0.0,1850,2036,-0.01,0,0,0.0,0.0,0.0,-0.55,3.45,9.1,0,-3.31,-20.63
1,LeftGlove,82917,6584,-1,-1,0,0,0,0,0,0,2123,1805,0.01,0,0,0.01,0.0,0.0,1055,2078,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.01,0.0,0.0,2154,2285,-0.03,0,0,0.0,0.0,-0.01,1851,2024,-0.01,0,0,0.0,0.0,0.0,-0.55,3.46,9.08,0,-3.31,-20.63
1,LeftGlove,82983,6648,-1,-1,0,0,0,0,0,0,2124,1806,0.01,0,0,0.0,0.0,-0.01,1053,2079,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2151,2280,-0.03,0,0,0.0,0.0,-0.01,1852,2031,-0.01,0,0,0.0,0.0,0.0,-0.56,3.44,9.07,0,-3.31,-20.63
1,LeftGlove,83047,6713,-1,-1,0,0,0,0,0,0,2124,1809,0.01,0,0,0.0,0.0,-0.01,1055,2079,0.02,0,0,-0.01,0.0,0.0,0,2042,-0.01,0.01,0,0.0,0.0,-0.01,2151,2281,-0.03,0,0,0.0,0.0,0.0,1851,2035,-0.01,0,0,0.0,0.0,0.0,-0.55,3.45,9.1,0,-3.31,-20.63
1,LeftGlove,83112,6778,-1,-1,0,0,0,0,0,0,2123,1810,0.01,0,0,0.0,0.0,-0.01,1055,2079,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,0.0,0.01,2151,2283,-0.03,0,0,0.0,0.0,-0.01,1849,2037,-0.01,0,0,0.0,0.0,0.0,-0.57,3.45,9.11,0,-3.31,-20.63
1,LeftGlove,83177,6845,-1,-1,0,0,0,0,0,0,2125,1807,0.01,0,0,0.0,0.0,-0.01,1055,2079,0.02,0,0,0.0,0.0,0.0,0,2045,-0.01,0.01,0,0.0,0.0,-0.01,2151,2279,-0.03,0,0,0.0,0.0,0.0,1851,2031,-0.01,0,0,0.0,0.0,0.0,-0.55,3.44,9.07,0,-3.31,-20.63
1,LeftGlove,83244,6908,-1,-1,0,0,0,0,0,0,2126,1805,0.01,0,0,0.0,0.0,0.0,1055,2078,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,-0.01,0.0,2149,2280,-0.03,0,0,0.0,0.0,0.0,1851,2029,-0.01,0,0,0.0,0.0,0.0,-0.56,3.43,9.11,0,-3.31,-20.63
1,LeftGlove,83307,6975,-1,-1,0,0,0,0,0,0,2125,1810,0.01,0,0,0.0,0.0,-0.01,1056,2079,0.02,0,0,-0.01,0.0,-0.01,0,2044,-0.01,0.01,0,0.0,0.0,-0.01,2151,2283,-0.03,0,0,0.0,0.0,-0.01,1845,2031,-0.01,0,0,0.0,0.0,0.0,-0.55,3.43,9.12,0,-3.31,-20.63
1,LeftGlove,83374,7038,-1,-1,0,0,0,0,0,0,2121,1807,0.01,0,0,-0.01,0.0,-0.01,1053,2079,0.02,0,0,0.0,0.0,0.0,0,2042,-0.01,0.01,0,0.0,-0.01,-0.01,2153,2283,-0.03,0,0,0.0,0.0,0.0,1849,2037,-0.01,0,0,0.0,0.0,0.0,-0.56,3.47,9.07,0,-3.31,-20.63
1,LeftGlove,83437,7100,-1,-1,0,0,0,0,0,0,2123,1805,0.01,0,0,0.0,0.0,-0.01,1054,2077,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2150,2283,-0.03,0,0,0.0,0.0,0.0,1845,2036,-0.01,0,0,0.0,0.0,0.0,-0.56,3.44,9.07,0,-3.31,-20.63
1,LeftGlove,83499,7161,-1,-1,0,0,0,0,0,0,2123,1807,0.01,0,0,0.01,0.0,-0.01,1053,2084,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2151,2283,-0.03,0,0,0.0,0.0,-0.01,1832,2031,-0.01,0,0,0.0,0.0,0.0,-0.56,3.46,9.08,0,-3.31,-20.63
1,LeftGlove,83560,7226,-1,-1,0,0,0,0,0,0,2123,1811,0.01,0,0,0.0,0.0,-0.01,1059,2083,0.02,0,0,0.0,0.0,0.0,0,2041,-0.01,0.01,0,-0.01,0.0,-0.01,2152,2280,-0.03,0,0,0.0,0.0,0.0,1832,2030,-0.01,0,0,0.0,0.0,0.0,-0.55,3.46,9.1,0,-3.31,-20.63
1,LeftGlove,83625,7291,-1,-1,0,0,0,0,0,0,2121,1811,0.01,0,0,0.0,0.0,-0.01,1055,2077,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,-0.01,-0.01,2151,2281,-0.03,0,0,0.0,0.0,0.0,1823,2028,-0.01,0,0,0.0,0.0,0.0,-0.57,3.46,9.07,0,-3.31,-20.63
1,LeftGlove,83690,7356,-1,-1,0,0,0,0,0,0,2121,1805,0.01,0,0,0.0,0.0,-0.01,1055,2077,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2149,2279,-0.03,0,0,0.0,0.0,0.0,1839,2035,-0.01,0,0,0.0,0.0,0.0,-0.54,3.47,9.09,0,-3.31,-20.63
1,LeftGlove,83755,7421,-1,-1,0,0,0,0,0,0,2123,1805,0.01,0,0,0.0,0.0,-0.01,1055,2079,0.02,0,0,0.0,0.0,0.01,0,2044,-0.01,0.01,0,0.0,0.0,0.0,2150,2281,-0.03,0,0,0.0,0.0,-0.01,1845,2037,-0.01,0,0,0.0,0.0,0.0,-0.57,3.43,9.11,0,-3.31,-20.63
1,LeftGlove,83820,7487,-1,-1,0,0,0,0,0,0,2121,1799,0.01,0,0,0.0,0.0,-0.01,1054,2077,0.02,0,0,0.0,0.0,-0.01,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2151,2284,-0.03,0,0,0.01,0.0,0.0,1845,2036,-0.01,0,0,0.0,0.0,0.0,-0.57,3.43,9.11,0,-3.31,-20.63
1,LeftGlove,83886,7556,-1,-1,0,0,0,0,0,0,2123,1807,0.01,0,0,0.01,0.0,-0.01,1059,2083,0.02,0,0,0.0,0.0,0.01,0,2045,-0.01,0.01,0,0.0,0.0,-0.01,2154,2284,-0.03,0,0,0.0,-0.01,-0.01,1850,2037,-0.01,0,0,0.0,-0.01,0.01,-0.58,3.49,9.07,0,-3.31,-20.63
1,LeftGlove,83954,7618,-1,-1,0,0,0,0,0,0,2124,1806,0.01,0,0,0.0,0.0,-0.01,1055,2077,0.02,0,0,0.0,0.0,0.0,0,2042,-0.01,0.01,0,0.0,0.0,-0.01,2151,2282,-0.03,0,0,0.0,0.0,0.0,1849,2031,-0.01,0,0,0.0,0.0,0.0,-0.57,3.45,9.13,0,-3.31,-20.63
1,LeftGlove,84017,7686,-1,-1,0,0,0,0,0,0,2120,1805,0.01,0,0,0.01,-0.01,0.0,1056,2079,0.02,0,0,0.0,0.0,0.01,0,2043,-0.01,0.01,0,0.0,0.01,0.0,2150,2281,-0.03,0,0,-0.01,0.0,0.0,1843,2033,-0.01,0,0,0.0,0.01,0.0,-0.54,3.43,9.1,0,-3.31,-20.63
1,LeftGlove,84085,7751,-1,-1,0,0,0,0,0,0,2123,1810,0.01,0,0,0.0,0.0,0.0,1055,2079,0.02,0,0,0.0,-0.01,0.0,0,2042,-0.01,0.01,0,0.0,0.0,-0.02,2154,2281,-0.03,0,0,0.0,0.0,0.0,1852,2037,-0.01,0,0,0.0,-0.01,-0.01,-0.58,3.46,9.1,0,-3.31,-20.63
1,LeftGlove,84150,7813,-1,-1,0,0,0,0,0,0,2123,1811,0.01,0,0,0.0,0.0,-0.01,1055,2085,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.01,0.0,0.0,2151,2281,-0.03,0,0,0.01,0.0,-0.01,1854,2025,-0.01,0,0,0.0,-0.01,0.01,-0.59,3.5,9.08,0,-3.31,-20.63
1,LeftGlove,84212,7878,-1,-1,0,0,0,0,0,0,2124,1807,0.01,0,0,0.0,0.0,-0.01,1055,2079,0.02,0,0,0.0,0.0,0.0,0,2041,-0.01,0.01,0,0.0,0.01,0.0,2151,2281,-0.03,0,0,0.0,0.0,0.0,1849,2039,-0.01,0,0,0.0,0.01,0.0,-0.56,3.46,9.08,0,-3.31,-20.63
1,LeftGlove,84277,7945,-1,-1,0,0,0,0,0,0,2121,1804,0.01,0,0,0.0,0.0,-0.01,1053,2083,0.02,0,0,0.0,0.0,0.0,0,2042,-0.01,0.01,0,0.0,0.0,0.0,2152,2281,-0.03,0,0,0.0,0.0,0.0,1845,2035,-0.01,0,0,-0.01,0.0,-0.01,-0.54,3.41,9.12,0,-3.31,-20.63
1,LeftGlove,84344,8008,-1,-1,0,0,0,0,0,0,2124,1811,0.01,0,0,0.0,0.0,-0.01,1055,2079,0.02,0,0,0.0,0.0,-0.01,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2153,2282,-0.03,0,0,0.0,0.0,-0.01,1848,2031,-0.01,0,0,0.0,0.0,0.0,-0.58,3.48,9.06,0,-3.31,-20.63
1,LeftGlove,84407,8071,-1,-1,0,0,0,0,0,0,2123,1811,0.01,0,0,0.0,0.0,-0.02,1055,2079,0.02,0,0,-0.01,-0.01,0.0,0,2043,-0.01,0.01,0,0.0,0.0,-0.01,2153,2282,-0.03,0,0,0.0,0.0,-0.01,1851,2043,-0.01,0,0,0.0,-0.01,0.01,-0.57,3.46,9.1,0,-3.31,-20.63
1,LeftGlove,84470,8136,-1,-1,0,0,0,0,0,0,2125,1811,0.01,0,0,0.0,0.0,-0.01,1055,2079,0.02,0,0,0.0,0.0,0.01,0,2042,-0.01,0.01,0,-0.01,0.01,0.0,2154,2284,-0.03,0,0,0.0,0.0,0.0,1845,2029,-0.01,0,0,0.0,0.01,0.0,-0.56,3.4,9.13,0,-3.31,-20.63
1,LeftGlove,84535,8201,-1,-1,0,0,0,0,0,0,2123,1809,0.01,0,0,0.0,0.0,0.0,1055,2080,0.02,0,0,0.0,0.0,0.0,0,2042,-0.01,0.01,0,0.0,0.0,-0.01,2153,2282,-0.03,0,0,0.0,0.0,0.0,1849,2029,-0.01,0,0,0.0,0.0,-0.01,-0.56,3.43,9.07,0,-3.31,-20.63
1,LeftGlove,84599,8261,-1,-1,0,0,0,0,0,0,2125,1810,0.01,0,0,-0.01,0.0,-0.02,1060,2083,0.02,0,0,0.0,0.0,0.0,0,2044,-0.01,0.01,0,0.01,0.0,-0.01,2152,2280,-0.03,0,0,0.01,0.0,-0.01,1853,2029,-0.01,0,0,0.0,-0.01,0.0,-0.57,3.47,9.08,0,-3.31,-20.63
1,LeftGlove,84660,8327,-1,-1,0,0,0,0,0,0,2123,1807,0.01,0,0,0.0,0.0,0.0,1056,2083,0.02,0,0,0.0,-0.01,-0.01,0,2043,-0.01,0.01,0,0.0,0.0,-0.01,2153,2280,-0.03,0,0,0.0,0.0,0.0,1853,2039,-0.01,0,0,0.0,0.0,0.0,-0.54,3.47,9.09,0,-3.31,-20.63
1,LeftGlove,84725,8390,-1,-1,0,0,0,0,0,0,2123,1810,0.01,0,0,0.0,0.0,-0.01,1056,2083,0.02,0,0,0.0,0.01,0.0,0,2043,-0.01,0.01,0,0.0,0.01,0.01,2153,2281,-0.03,0,0,0.0,0.01,0.0,1853,2036,-0.01,0,0,0.0,0.01,0.0,-0.54,3.42,9.1,0,-3.31,-20.63
1,LeftGlove,84789,8451,-1,-1,0,0,0,0,0,0,2121,1809,0.01,0,0,0.0,0.0,-0.01,1055,2079,0.02,0,0,0.0,0.0,0.0,0,2043,-0.01,0.01,0,0.0,0.0,0.0,2151,2281,-0.03,0,0,0.0,0.0,0.0,1850,2035,-0.01,0,0,0.0,0.0,0.0,-0.56,3.46,9.11,0,-3.31,-20.63
1,LeftGlove,84850,8513,-1,-1,0,0,0,0,0,0,2123,1805,0.01,0,0,0.0,0.0,-0.01,1052,2083,0.02,0,0,0.0,0.0,-0.01,0,2043,-0.01,0.01,0,0.0,0.0,-0.01,2151,2281,-0.03,0,0,0.0,0.0,0.0,1853,2041,-0.01,0,0,0.0,0.0,0.0,-0.58,3.47,9.11,0,-3.31,-20.63
1,LeftGlove,84912,8578,-1,-1,0,0,0,0,0,0,2121,1809,0.01,0,0,0.0,-0.01,-0.01,1051,2078,0.02,0,0,0.0,0.0,0.02,0,2044,-0.01,0.01,0,0.0,0.0,0.0,2153,2283,-0.03,0,0,-0.01,0.0,0.0,1847,2030,-0.01,0,0,0.0,0.0,0.0,-0.54,3.44,9.07,0,-3.31,-20.63
1,LeftGlove,84976,8640,-1,-1,0,0,0,0,0,0,2122,1811,0.01,0,0,0.0,0.0,-0.01,1055,2083,0.02,0,0,0.0,0.0,-0.01,0,2044,-0.01,0.01,0,0.0,0.0,0.0,2151,2281,-0.03,0,0,0.0,0.0,0.0,1852,2031,-0.01,0,0,0.0,0.0,-0.01,-0.54,3.47,9.08,0,-3.31,-20.63
